step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
12021	6.8097083e+00	1.7314631e-01	5.1310853e-01	5.0000000e-01	9.9948540e-01	0.0000000e+00	0.0000000e+00	-3.2076946e-02	-9.0919365e-02	-2.1371811e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2697114e-01	9.2707254e-05	1.7125858e-08	2.8715413e-07	2.8988387e-07	2.0075160e-08	1.3254851e-12	-5.7997697e-13
12022	6.8103817e+00	1.7308494e-01	5.1310709e-01	5.0000000e-01	9.9948295e-01	0.0000000e+00	0.0000000e+00	-3.2153185e-02	-9.0955854e-02	-2.1291776e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2609670e-01	9.2707218e-05	1.7112271e-08	2.8724324e-07	2.8996060e-07	2.0096220e-08	-1.9106523e-13	-2.6104943e-13
12023	6.8110564e+00	1.7302344e-01	5.1310566e-01	5.0000000e-01	9.9948050e-01	0.0000000e+00	0.0000000e+00	-3.2229232e-02	-9.0993351e-02	-2.1211877e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2514094e-01	9.2701070e-05	1.7097563e-08	2.8729942e-07	2.9000327e-07	2.0124563e-08	-1.1166346e-12	-3.5059335e-13
12024	6.8117323e+00	1.7296177e-01	5.1310423e-01	5.0000000e-01	9.9947805e-01	0.0000000e+00	0.0000000e+00	-3.2305083e-02	-9.1031027e-02	-2.1166492e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2406617e-01	9.2695819e-05	1.7082667e-08	2.8736833e-07	2.9005804e-07	2.0160555e-08	-2.3645439e-12	2.6743008e-13
12025	6.8124097e+00	1.7289995e-01	5.1310279e-01	5.0000000e-01	9.9947560e-01	0.0000000e+00	0.0000000e+00	-3.2380857e-02	-9.1064956e-02	-2.1182487e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2335313e-01	9.2682051e-05	1.7058314e-08	2.8733808e-07	2.9000723e-07	2.0228086e-08	-3.6629431e-12	1.6044952e-13
12026	6.8130886e+00	1.7283796e-01	5.1310135e-01	5.0000000e-01	9.9947315e-01	0.0000000e+00	0.0000000e+00	-3.2456569e-02	-9.1097653e-02	-2.1188011e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2264813e-01	9.2689009e-05	1.7040320e-08	2.8740850e-07	2.9005652e-07	2.0283103e-08	1.0259103e-12	-6.8479566e-14
12027	6.8137691e+00	1.7277593e-01	5.1309991e-01	5.0000000e-01	9.9947069e-01	0.0000000e+00	0.0000000e+00	-3.2532046e-02	-9.1132885e-02	-2.1115704e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2188170e-01	9.2685740e-05	1.7020062e-08	2.8739125e-07	2.9002039e-07	2.0343339e-08	1.4390842e-12	-2.6203762e-13
12028	6.8144497e+00	1.7271370e-01	5.1309848e-01	5.0000000e-01	9.9946824e-01	0.0000000e+00	0.0000000e+00	-3.2607444e-02	-9.1168553e-02	-2.0990911e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2103504e-01	9.2697783e-05	1.7003956e-08	2.8743418e-07	2.9004494e-07	2.0394793e-08	2.1788826e-12	2.5544989e-13
12029	6.8151323e+00	1.7265125e-01	5.1309705e-01	5.0000000e-01	9.9946578e-01	0.0000000e+00	0.0000000e+00	-3.2682783e-02	-9.1203332e-02	-2.0875338e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2019135e-01	9.2698755e-05	1.6984142e-08	2.8744020e-07	2.9003199e-07	2.0440486e-08	-4.8246530e-13	5.3654558e-13
12030	6.8158170e+00	1.7258866e-01	5.1309562e-01	5.0000000e-01	9.9946331e-01	0.0000000e+00	0.0000000e+00	-3.2757932e-02	-9.1238851e-02	-2.0763763e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1920661e-01	9.2704708e-05	1.6967128e-08	2.8748512e-07	2.9005791e-07	2.0485542e-08	1.4278155e-12	-1.7525115e-13
12031	6.8165030e+00	1.7252603e-01	5.1309421e-01	5.0000000e-01	9.9946086e-01	0.0000000e+00	0.0000000e+00	-3.2832747e-02	-9.1276482e-02	-2.0631526e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1817100e-01	9.2693964e-05	1.6946163e-08	2.8745802e-07	2.9001377e-07	2.0529964e-08	1.9549835e-12	-2.9210766e-13
12032	6.8171892e+00	1.7246326e-01	5.1309280e-01	5.0000000e-01	9.9945841e-01	0.0000000e+00	0.0000000e+00	-3.2907360e-02	-9.1315113e-02	-2.0500557e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1721826e-01	9.2695006e-05	1.6931836e-08	2.8749724e-07	2.9003796e-07	2.0566627e-08	2.6157477e-12	-5.2950506e-14
12033	6.8178766e+00	1.7240039e-01	5.1309138e-01	5.0000000e-01	9.9945595e-01	0.0000000e+00	0.0000000e+00	-3.2981795e-02	-9.1351252e-02	-2.0530759e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1641018e-01	9.2707417e-05	1.6918214e-08	2.8764164e-07	2.9016553e-07	2.0607680e-08	2.2898392e-12	-1.9667097e-14
12034	6.8185649e+00	1.7233738e-01	5.1308997e-01	5.0000000e-01	9.9945350e-01	0.0000000e+00	0.0000000e+00	-3.3056078e-02	-9.1389162e-02	-2.0496073e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1559204e-01	9.2702520e-05	1.6899281e-08	2.8766744e-07	2.9017451e-07	2.0657157e-08	-5.4547885e-13	-5.0714388e-14
12035	6.8192543e+00	1.7227418e-01	5.1308856e-01	5.0000000e-01	9.9945104e-01	0.0000000e+00	0.0000000e+00	-3.3130213e-02	-9.1428274e-02	-2.0441966e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1463537e-01	9.2695997e-05	1.6882621e-08	2.8770805e-07	2.9019776e-07	2.0697685e-08	-6.1837343e-13	2.9459842e-13
12036	6.8199455e+00	1.7221080e-01	5.1308714e-01	5.0000000e-01	9.9944859e-01	0.0000000e+00	0.0000000e+00	-3.3204240e-02	-9.1465189e-02	-2.0417352e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1378105e-01	9.2694076e-05	1.6863112e-08	2.8776271e-07	2.9023398e-07	2.0741065e-08	1.6208216e-12	3.7514224e-13
12037	6.8206384e+00	1.7214731e-01	5.1308573e-01	5.0000000e-01	9.9944613e-01	0.0000000e+00	0.0000000e+00	-3.3278046e-02	-9.1503273e-02	-2.0347180e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1285370e-01	9.2695440e-05	1.6845764e-08	2.8780391e-07	2.9025628e-07	2.0790993e-08	2.6205744e-12	5.0825375e-13
12038	6.8213323e+00	1.7208356e-01	5.1308432e-01	5.0000000e-01	9.9944367e-01	0.0000000e+00	0.0000000e+00	-3.3351827e-02	-9.1539919e-02	-2.0296665e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1200442e-01	9.2695636e-05	1.6825307e-08	2.8782676e-07	2.9025954e-07	2.0842393e-08	1.0617030e-12	1.0239414e-13
12039	6.8220288e+00	1.7201954e-01	5.1308291e-01	5.0000000e-01	9.9944121e-01	0.0000000e+00	0.0000000e+00	-3.3425513e-02	-9.1579240e-02	-2.0119006e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1093945e-01	9.2696416e-05	1.6809018e-08	2.8783626e-07	2.9025071e-07	2.0883354e-08	-3.9220969e-13	-1.8043143e-13
12040	6.8227278e+00	1.7195534e-01	5.1308151e-01	5.0000000e-01	9.9943875e-01	0.0000000e+00	0.0000000e+00	-3.3499055e-02	-9.1615108e-02	-2.0024033e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0999161e-01	9.2704728e-05	1.6790455e-08	2.8789107e-07	2.9028551e-07	2.0928943e-08	4.4835432e-14	-3.6875912e-13
12041	6.8234286e+00	1.7189103e-01	5.1308011e-01	5.0000000e-01	9.9943629e-01	0.0000000e+00	0.0000000e+00	-3.3572367e-02	-9.1653094e-02	-1.9915169e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0909807e-01	9.2704579e-05	1.6771539e-08	2.8790565e-07	2.9028260e-07	2.0975049e-08	7.9566733e-13	4.0102741e-14
12042	6.8241302e+00	1.7182657e-01	5.1307871e-01	5.0000000e-01	9.9943383e-01	0.0000000e+00	0.0000000e+00	-3.3645531e-02	-9.1690616e-02	-1.9876657e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0823786e-01	9.2711276e-05	1.6757509e-08	2.8803632e-07	2.9039749e-07	2.0997480e-08	5.7722530e-13	1.4530658e-13
12043	6.8248333e+00	1.7176196e-01	5.1307732e-01	5.0000000e-01	9.9943137e-01	0.0000000e+00	0.0000000e+00	-3.3718499e-02	-9.1729379e-02	-1.9853182e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0733254e-01	9.2696427e-05	1.6732550e-08	2.8800268e-07	2.9034367e-07	2.1055197e-08	-1.0774672e-12	3.9554399e-13
12044	6.8255376e+00	1.7169724e-01	5.1307592e-01	5.0000000e-01	9.9942891e-01	0.0000000e+00	0.0000000e+00	-3.3791238e-02	-9.1768102e-02	-1.9786039e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0639451e-01	9.2696169e-05	1.6713788e-08	2.8803561e-07	2.9035732e-07	2.1105820e-08	-7.6596790e-13	1.4062682e-13
12045	6.8262428e+00	1.7163232e-01	5.1307453e-01	5.0000000e-01	9.9942646e-01	0.0000000e+00	0.0000000e+00	-3.3863807e-02	-9.1809501e-02	-1.9701318e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0536989e-01	9.2686353e-05	1.6695524e-08	2.8806144e-07	2.9036696e-07	2.1145340e-08	4.0473633e-13	-1.7252557e-13
12046	6.8269500e+00	1.7156721e-01	5.1307314e-01	5.0000000e-01	9.9942400e-01	0.0000000e+00	0.0000000e+00	-3.3936183e-02	-9.1850418e-02	-1.9554156e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0430330e-01	9.2688144e-05	1.6678728e-08	2.8807190e-07	2.9035853e-07	2.1195348e-08	-5.4795711e-13	3.5275714e-13
12047	6.8276589e+00	1.7150199e-01	5.1307176e-01	5.0000000e-01	9.9942155e-01	0.0000000e+00	0.0000000e+00	-3.4008300e-02	-9.1889082e-02	-1.9435441e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0333202e-01	9.2689063e-05	1.6658971e-08	2.8808405e-07	2.9034940e-07	2.1245055e-08	1.0400397e-12	-8.1571479e-14
12048	6.8283686e+00	1.7143658e-01	5.1307038e-01	5.0000000e-01	9.9941910e-01	0.0000000e+00	0.0000000e+00	-3.4080311e-02	-9.1926530e-02	-1.9423150e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0253518e-01	9.2693511e-05	1.6640358e-08	2.8815886e-07	2.9040355e-07	2.1285997e-08	6.1025380e-13	-3.0797064e-14
12049	6.8290802e+00	1.7137095e-01	5.1306900e-01	5.0000000e-01	9.9941664e-01	0.0000000e+00	0.0000000e+00	-3.4152157e-02	-9.1967276e-02	-1.9296582e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0146012e-01	9.2697467e-05	1.6622608e-08	2.8822138e-07	2.9045107e-07	2.1319785e-08	1.5426477e-12	1.1496050e-13
12050	6.8297938e+00	1.7130506e-01	5.1306763e-01	5.0000000e-01	9.9941419e-01	0.0000000e+00	0.0000000e+00	-3.4223915e-02	-9.2004975e-02	-1.9188422e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0053025e-01	9.2700666e-05	1.6602993e-08	2.8825806e-07	2.9046639e-07	2.1360809e-08	1.2952631e-12	-1.8801718e-14
12051	6.8305099e+00	1.7123896e-01	5.1306626e-01	5.0000000e-01	9.9941174e-01	0.0000000e+00	0.0000000e+00	-3.4295468e-02	-9.2045775e-02	-1.9051507e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9937101e-01	9.2694566e-05	1.6583011e-08	2.8825415e-07	2.9044301e-07	2.1402287e-08	-2.5315355e-13	-8.5001600e-14
12052	6.8312281e+00	1.7117252e-01	5.1306488e-01	5.0000000e-01	9.9940928e-01	0.0000000e+00	0.0000000e+00	-3.4367036e-02	-9.2083827e-02	-1.9089061e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9852749e-01	9.2700636e-05	1.6566800e-08	2.8839090e-07	2.9056150e-07	2.1438125e-08	-4.1941911e-13	4.4162679e-13
12053	6.8319495e+00	1.7110583e-01	5.1306350e-01	5.0000000e-01	9.9940682e-01	0.0000000e+00	0.0000000e+00	-3.4438526e-02	-9.2124639e-02	-1.9049689e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9762390e-01	9.2701521e-05	1.6549479e-08	2.8845862e-07	2.9061270e-07	2.1480036e-08	-7.9706998e-13	6.5710203e-13
12054	6.8326735e+00	1.7103897e-01	5.1306213e-01	5.0000000e-01	9.9940436e-01	0.0000000e+00	0.0000000e+00	-3.4509799e-02	-9.2165669e-02	-1.8959936e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9659522e-01	9.2698464e-05	1.6531559e-08	2.8850359e-07	2.9063856e-07	2.1518814e-08	-8.9060622e-13	2.0184773e-14
12055	6.8333990e+00	1.7097203e-01	5.1306076e-01	5.0000000e-01	9.9940191e-01	0.0000000e+00	0.0000000e+00	-3.4580772e-02	-9.2205343e-02	-1.8816164e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9563854e-01	9.2693156e-05	1.6507497e-08	2.8845541e-07	2.9056868e-07	2.1576400e-08	-8.8643380e-13	7.7788659e-14
12056	6.8341250e+00	1.7090496e-01	5.1305940e-01	5.0000000e-01	9.9939946e-01	0.0000000e+00	0.0000000e+00	-3.4651471e-02	-9.2247369e-02	-1.8747092e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9459533e-01	9.2697827e-05	1.6492777e-08	2.8856403e-07	2.9066229e-07	2.1603360e-08	-2.0068039e-12	-1.3903589e-13
12057	6.8348520e+00	1.7083765e-01	5.1305804e-01	5.0000000e-01	9.9939701e-01	0.0000000e+00	0.0000000e+00	-3.4721989e-02	-9.2287624e-02	-1.8622527e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9348120e-01	9.2711727e-05	1.6475662e-08	2.8861524e-07	2.9069192e-07	2.1657818e-08	-1.2549215e-12	4.6171371e-13
12058	6.8355814e+00	1.7077018e-01	5.1305668e-01	5.0000000e-01	9.9939456e-01	0.0000000e+00	0.0000000e+00	-3.4792306e-02	-9.2327226e-02	-1.8557366e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9256449e-01	9.2708323e-05	1.6454099e-08	2.8866236e-07	2.9072019e-07	2.1694955e-08	-2.0092236e-12	1.3196025e-13
12059	6.8363122e+00	1.7070253e-01	5.1305534e-01	5.0000000e-01	9.9939212e-01	0.0000000e+00	0.0000000e+00	-3.4862421e-02	-9.2366956e-02	-1.8409167e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9158293e-01	9.2702069e-05	1.6432345e-08	2.8864636e-07	2.9068241e-07	2.1738643e-08	-2.6925426e-12	2.1674513e-13
12060	6.8370446e+00	1.7063463e-01	5.1305400e-01	5.0000000e-01	9.9938968e-01	0.0000000e+00	0.0000000e+00	-3.4932339e-02	-9.2407493e-02	-1.8249088e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9044025e-01	9.2699969e-05	1.6412784e-08	2.8864744e-07	2.9066158e-07	2.1777249e-08	-2.9715212e-13	-3.0346978e-13
12061	6.8377793e+00	1.7056651e-01	5.1305266e-01	5.0000000e-01	9.9938724e-01	0.0000000e+00	0.0000000e+00	-3.5002054e-02	-9.2449373e-02	-1.8155741e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8934830e-01	9.2706482e-05	1.6395494e-08	2.8872195e-07	2.9071825e-07	2.1816752e-08	2.0685943e-12	-3.9052721e-13
12062	6.8385161e+00	1.7049817e-01	5.1305132e-01	5.0000000e-01	9.9938480e-01	0.0000000e+00	0.0000000e+00	-3.5071539e-02	-9.2493057e-02	-1.8061388e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8820247e-01	9.2682097e-05	1.6370598e-08	2.8866117e-07	2.9063805e-07	2.1868251e-08	9.8718451e-13	-1.4155904e-13
12063	6.8392550e+00	1.7042961e-01	5.1304999e-01	5.0000000e-01	9.9938237e-01	0.0000000e+00	0.0000000e+00	-3.5140884e-02	-9.2534874e-02	-1.8057288e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8728795e-01	9.2687738e-05	1.6355076e-08	2.8876753e-07	2.9072632e-07	2.1909780e-08	1.7614398e-12	1.9036391e-13
12064	6.8399959e+00	1.7036087e-01	5.1304865e-01	5.0000000e-01	9.9937993e-01	0.0000000e+00	0.0000000e+00	-3.5210062e-02	-9.2575796e-02	-1.8042608e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8644591e-01	9.2692381e-05	1.6337819e-08	2.8887710e-07	2.9081926e-07	2.1942210e-08	2.2400528e-13	-2.3300799e-13
12065	6.8407385e+00	1.7029187e-01	5.1304731e-01	5.0000000e-01	9.9937750e-01	0.0000000e+00	0.0000000e+00	-3.5279047e-02	-9.2619272e-02	-1.7940963e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8532230e-01	9.2702230e-05	1.6321688e-08	2.8896907e-07	2.9089454e-07	2.1985405e-08	1.1297797e-12	-2.5195279e-13
12066	6.8414834e+00	1.7022254e-01	5.1304597e-01	5.0000000e-01	9.9937507e-01	0.0000000e+00	0.0000000e+00	-3.5347968e-02	-9.2657859e-02	-1.7873886e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8433737e-01	9.2712480e-05	1.6301745e-08	2.8903936e-07	2.9094202e-07	2.2029183e-08	1.2519033e-12	-3.6169686e-13
12067	6.8422317e+00	1.7015283e-01	5.1304464e-01	5.0000000e-01	9.9937263e-01	0.0000000e+00	0.0000000e+00	-3.5416785e-02	-9.2699640e-02	-1.7670048e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8313997e-01	9.2709427e-05	1.6284924e-08	2.8908457e-07	2.9097208e-07	2.2042453e-08	8.1017818e-13	-4.1416300e-13
12068	6.8429836e+00	1.7008284e-01	5.1304332e-01	5.0000000e-01	9.9937019e-01	0.0000000e+00	0.0000000e+00	-3.5485424e-02	-9.2738255e-02	-1.7538778e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8199695e-01	9.2704527e-05	1.6260884e-08	2.8906771e-07	2.9092861e-07	2.2088346e-08	-1.3593689e-12	-4.6964740e-14
12069	6.8437384e+00	1.7001263e-01	5.1304201e-01	5.0000000e-01	9.9936776e-01	0.0000000e+00	0.0000000e+00	-3.5553774e-02	-9.2782206e-02	-1.7363301e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8077933e-01	9.2691676e-05	1.6237831e-08	2.8902015e-07	2.9086231e-07	2.2134872e-08	-6.0314308e-13	6.0228472e-14
12070	6.8444951e+00	1.6994235e-01	5.1304070e-01	5.0000000e-01	9.9936534e-01	0.0000000e+00	0.0000000e+00	-3.5621775e-02	-9.2824568e-02	-1.7291315e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7973035e-01	9.2690143e-05	1.6218194e-08	2.8905912e-07	2.9088320e-07	2.2180259e-08	-2.5415110e-13	-4.4908137e-13
12071	6.8452522e+00	1.6987196e-01	5.1303939e-01	5.0000000e-01	9.9936293e-01	0.0000000e+00	0.0000000e+00	-3.5689465e-02	-9.2866739e-02	-1.7260662e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7874011e-01	9.2690050e-05	1.6198401e-08	2.8913476e-07	2.9094085e-07	2.2223954e-08	-1.1417405e-12	-4.7005032e-13
12072	6.8460101e+00	1.6980143e-01	5.1303808e-01	5.0000000e-01	9.9936052e-01	0.0000000e+00	0.0000000e+00	-3.5756857e-02	-9.2910355e-02	-1.7211599e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7764867e-01	9.2692280e-05	1.6179642e-08	2.8919737e-07	2.9098339e-07	2.2274533e-08	6.6032320e-13	-9.6033442e-13
12073	6.8467693e+00	1.6973073e-01	5.1303678e-01	5.0000000e-01	9.9935811e-01	0.0000000e+00	0.0000000e+00	-3.5824015e-02	-9.2950616e-02	-1.7166659e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7671583e-01	9.2695471e-05	1.6158474e-08	2.8925223e-07	2.9101475e-07	2.2321273e-08	-6.0494178e-13	1.5404708e-14
12074	6.8475299e+00	1.6965986e-01	5.1303547e-01	5.0000000e-01	9.9935571e-01	0.0000000e+00	0.0000000e+00	-3.5890908e-02	-9.2992701e-02	-1.7083018e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7564918e-01	9.2698102e-05	1.6140634e-08	2.8933013e-07	2.9107265e-07	2.2352757e-08	-8.9753513e-13	4.0902463e-14
12075	6.8482920e+00	1.6958868e-01	5.1303418e-01	5.0000000e-01	9.9935332e-01	0.0000000e+00	0.0000000e+00	-3.5957608e-02	-9.3033587e-02	-1.6934851e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7447306e-01	9.2687755e-05	1.6118804e-08	2.8935843e-07	2.9107921e-07	2.2371029e-08	1.1736943e-12	-4.8244490e-13
12076	6.8490571e+00	1.6951724e-01	5.1303290e-01	5.0000000e-01	9.9935092e-01	0.0000000e+00	0.0000000e+00	-3.6024013e-02	-9.3076935e-02	-1.6689154e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7314421e-01	9.2684690e-05	1.6097833e-08	2.8930707e-07	2.9100540e-07	2.2416621e-08	-1.0888209e-12	-1.1424013e-13
12077	6.8498247e+00	1.6944563e-01	5.1303163e-01	5.0000000e-01	9.9934854e-01	0.0000000e+00	0.0000000e+00	-3.6090026e-02	-9.3120357e-02	-1.6479188e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7179028e-01	9.2667282e-05	1.6072529e-08	2.8925277e-07	2.9093285e-07	2.2452617e-08	2.2520177e-12	1.2670477e-13
12078	6.8505937e+00	1.6937373e-01	5.1303036e-01	5.0000000e-01	9.9934616e-01	0.0000000e+00	0.0000000e+00	-3.6155871e-02	-9.3164009e-02	-1.6396793e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7074769e-01	9.2674073e-05	1.6056569e-08	2.8932917e-07	2.9099136e-07	2.2492621e-08	7.0411228e-13	2.8481782e-13
12079	6.8513655e+00	1.6930157e-01	5.1302910e-01	5.0000000e-01	9.9934379e-01	0.0000000e+00	0.0000000e+00	-3.6221524e-02	-9.3207740e-02	-1.6363543e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6973440e-01	9.2691476e-05	1.6042742e-08	2.8946055e-07	2.9110674e-07	2.2535722e-08	-1.2330525e-12	4.1903611e-13
12080	6.8521396e+00	1.6922922e-01	5.1302783e-01	5.0000000e-01	9.9934141e-01	0.0000000e+00	0.0000000e+00	-3.6286945e-02	-9.3250469e-02	-1.6331347e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6873862e-01	9.2701855e-05	1.6027657e-08	2.8959572e-07	2.9122636e-07	2.2565355e-08	-9.9307958e-13	1.2348775e-13
12081	6.8529155e+00	1.6915658e-01	5.1302657e-01	5.0000000e-01	9.9933904e-01	0.0000000e+00	0.0000000e+00	-3.6352132e-02	-9.3293000e-02	-1.6234014e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6756181e-01	9.2699785e-05	1.6005883e-08	2.8961817e-07	2.9122613e-07	2.2614789e-08	1.6279535e-12	1.2537095e-13
12082	6.8536941e+00	1.6908367e-01	5.1302531e-01	5.0000000e-01	9.9933668e-01	0.0000000e+00	0.0000000e+00	-3.6417072e-02	-9.3333913e-02	-1.6100999e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6635444e-01	9.2681312e-05	1.5982436e-08	2.8962159e-07	2.9120789e-07	2.2633975e-08	3.2219683e-13	3.8770688e-13
12083	6.8544753e+00	1.6901048e-01	5.1302406e-01	5.0000000e-01	9.9933432e-01	0.0000000e+00	0.0000000e+00	-3.6481779e-02	-9.3374768e-02	-1.5908742e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6522309e-01	9.2681164e-05	1.5963650e-08	2.8964386e-07	2.9120875e-07	2.2657866e-08	-1.1458254e-13	1.1450381e-13
12084	6.8552591e+00	1.6893727e-01	5.1302282e-01	5.0000000e-01	9.9933197e-01	0.0000000e+00	0.0000000e+00	-3.6546008e-02	-9.3417344e-02	-1.5809995e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6403500e-01	9.2684809e-05	1.5945934e-08	2.8971501e-07	2.9126173e-07	2.2691798e-08	1.6626617e-12	-2.0240201e-14
12085	6.8560428e+00	1.6886401e-01	5.1302159e-01	5.0000000e-01	9.9932964e-01	0.0000000e+00	0.0000000e+00	-3.6609766e-02	-9.3461411e-02	-1.5692148e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6278433e-01	9.2688673e-05	1.5927571e-08	2.8977511e-07	2.9130402e-07	2.2733544e-08	1.4951288e-12	-6.9111940e-14
12086	6.8568266e+00	1.6879066e-01	5.1302037e-01	5.0000000e-01	9.9932731e-01	0.0000000e+00	0.0000000e+00	-3.6673175e-02	-9.3505571e-02	-1.5633926e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6176100e-01	9.2695524e-05	1.5911945e-08	2.8989196e-07	2.9140699e-07	2.2767563e-08	2.2061650e-12	1.9409129e-13
12087	6.8576111e+00	1.6871720e-01	5.1301914e-01	5.0000000e-01	9.9932500e-01	0.0000000e+00	0.0000000e+00	-3.6736203e-02	-9.3548749e-02	-1.5587454e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6063535e-01	9.2697816e-05	1.5890785e-08	2.8994491e-07	2.9144019e-07	2.2822717e-08	2.2921432e-13	-2.2605051e-13
12088	6.8583964e+00	1.6864363e-01	5.1301793e-01	5.0000000e-01	9.9932270e-01	0.0000000e+00	0.0000000e+00	-3.6798777e-02	-9.3592695e-02	-1.5477041e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5931998e-01	9.2696595e-05	1.5870269e-08	2.8997285e-07	2.9144714e-07	2.2865695e-08	1.5343350e-12	-3.4433207e-13
12089	6.8591824e+00	1.6856993e-01	5.1301672e-01	5.0000000e-01	9.9932040e-01	0.0000000e+00	0.0000000e+00	-3.6860951e-02	-9.3634498e-02	-1.5366635e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5808757e-01	9.2688471e-05	1.5850254e-08	2.9001527e-07	2.9146863e-07	2.2889787e-08	1.2207214e-12	-1.6586055e-13
12090	6.8599695e+00	1.6849607e-01	5.1301552e-01	5.0000000e-01	9.9931812e-01	0.0000000e+00	0.0000000e+00	-3.6922707e-02	-9.3677716e-02	-1.5147763e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5675665e-01	9.2681515e-05	1.5830240e-08	2.8999906e-07	2.9143301e-07	2.2919766e-08	1.3387587e-12	-2.5326761e-13
