step	time	pos[0]	pos[1]	pos[2]	quat[0]	quat[1]	quat[2]	quat[3]	transVel[0]	transVel[1]	transVel[2]	angVel[0]	angVel[1]	angVel[2]
1154	5.4037195554701611e-01	6.4740946744713046e-01	5.0033490719526263e-01	5.0000000000000000e-01	9.9998877783337914e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.7375317735097828e-03	-1.4969776559506022e-02	-1.7254599732819246e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.3943388385837016e-01
1155	5.4059307421266567e-01	6.4740615700680559e-01	5.0033452343102658e-01	5.0000000000000000e-01	9.9998885092069811e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.7220794467792522e-03	-1.4971254270793349e-02	-1.7355491701826773e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.3976587859679315e-01
1156	5.4081432009115815e-01	6.4740284405224979e-01	5.0033413887170786e-01	5.0000000000000000e-01	9.9998892388594252e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.7066023238239042e-03	-1.4974995916707345e-02	-1.7382593485201860e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.3991886984674656e-01
1157	5.4103559837676585e-01	6.4739953012747076e-01	5.0033375276834569e-01	5.0000000000000000e-01	9.9998899675835062e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6910939265266960e-03	-1.4977631779515685e-02	-1.7450347766926712e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4018521481849350e-01
1158	5.4125644451414701e-01	6.4739622189753443e-01	5.0033336542775075e-01	5.0000000000000000e-01	9.9998906942283050e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6755785590325769e-03	-1.4979400518019027e-02	-1.7538472293054616e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4050622671824872e-01
1159	5.4147689309320413e-01	6.4739291902493934e-01	5.0033297775664132e-01	5.0000000000000000e-01	9.9998914180846754e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6600713690694486e-03	-1.4981369725578522e-02	-1.7584221175382072e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4067843705593111e-01
1160	5.4169699581689201e-01	6.4738962128527155e-01	5.0033258920934731e-01	5.0000000000000000e-01	9.9998921395536944e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6445638032648574e-03	-1.4983564046095549e-02	-1.7653980761921045e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4092144527736283e-01
1161	5.4191675740003120e-01	6.4738632857836831e-01	5.0033219933478312e-01	5.0000000000000000e-01	9.9998928590048020e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6290478770479680e-03	-1.4985097256548280e-02	-1.7743177373076217e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4122736685246984e-01
1162	5.4213611329032574e-01	6.4738304078428743e-01	5.0033180992711934e-01	5.0000000000000000e-01	9.9998935760899221e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.6135310506470262e-03	-1.4986393898346044e-02	-1.7749945684177814e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4145883223276010e-01
1163	5.4235518955101725e-01	6.4737975738490139e-01	5.0033142022426591e-01	5.0000000000000000e-01	9.9998942908778465e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5980118188598236e-03	-1.4988801434714866e-02	-1.7790034054735973e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4169287595831967e-01
1164	5.4257392141153105e-01	6.4737647823665556e-01	5.0033102922873440e-01	5.0000000000000000e-01	9.9998950037798084e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5824811834286857e-03	-1.4990965931236255e-02	-1.7874765799400958e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4200131376614136e-01
1165	5.4279235983267426e-01	6.4737320312341173e-01	5.0033063775233177e-01	5.0000000000000000e-01	9.9998957137736244e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5669614098402291e-03	-1.4993811541750278e-02	-1.7922199836464293e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4210378576623647e-01
1166	5.4301051537913736e-01	6.4736993193307901e-01	5.0033024405806592e-01	5.0000000000000000e-01	9.9998964219082465e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5514295629733269e-03	-1.4996137663766795e-02	-1.8048150083785843e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4240695947657206e-01
1167	5.4322838512598537e-01	6.4736666458221148e-01	5.0032985029330790e-01	5.0000000000000000e-01	9.9998971276949034e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5358962942619657e-03	-1.4998011576955853e-02	-1.8074852193691233e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4260516133556334e-01
1168	5.4344597437011544e-01	6.4736340095781986e-01	5.0032945391715011e-01	5.0000000000000000e-01	9.9998978325345522e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5203305971707498e-03	-1.4999201832746473e-02	-1.8216943122336966e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4307738753145455e-01
1169	5.4366326349554583e-01	6.4736014103282236e-01	5.0032905721097598e-01	5.0000000000000000e-01	9.9998985344788027e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.5047753869460532e-03	-1.5000664256571795e-02	-1.8254579878118488e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4315719655557710e-01
1170	5.4388033527357038e-01	6.4735688454439388e-01	5.0032866018215616e-01	5.0000000000000000e-01	9.9998992342964610e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4892136472428363e-03	-1.5001884807207086e-02	-1.8290194331094473e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4338008082737153e-01
1171	5.4409717429371085e-01	6.4735363114932487e-01	5.0032826198961255e-01	5.0000000000000000e-01	9.9998999324840543e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4736342110383151e-03	-1.5004299301571867e-02	-1.8364201020669797e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4370272662776781e-01
1172	5.4431379126617685e-01	6.4735038069131279e-01	5.0032786333515478e-01	5.0000000000000000e-01	9.9999006282105263e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4580555343427322e-03	-1.5006306574792167e-02	-1.8404578644910042e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4384479288855925e-01
1173	5.4453018357162364e-01	6.4734713309282876e-01	5.0032746398275452e-01	5.0000000000000000e-01	9.9999013215776400e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4424753345043621e-03	-1.5007722537445490e-02	-1.8454775265525538e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4399910140207803e-01
1174	5.4474640285479836e-01	6.4734388840686752e-01	5.0032706417618633e-01	5.0000000000000000e-01	9.9999020128682792e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4268872054253070e-03	-1.5008494042923832e-02	-1.8493298175903600e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4420911347186821e-01
1175	5.4496239723812323e-01	6.4734064605767971e-01	5.0032666410716509e-01	5.0000000000000000e-01	9.9999027014743302e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.4113048482513559e-03	-1.5010993153962359e-02	-1.8521858663642988e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4428362107749848e-01
1176	5.4517821801709943e-01	6.4733740615727264e-01	5.0032626191678642e-01	5.0000000000000000e-01	9.9999033888598921e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3956950172350301e-03	-1.5012615281396927e-02	-1.8636157490566298e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4466287867425520e-01
1177	5.4539387236582115e-01	6.4733416873337635e-01	5.0032586001775448e-01	5.0000000000000000e-01	9.9999040735454170e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3800911974490086e-03	-1.5013249378463711e-02	-1.8637690291681032e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4472389186978973e-01
1178	5.4560936063353438e-01	6.4733093331962499e-01	5.0032545676384832e-01	5.0000000000000000e-01	9.9999047568693078e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3644627877662571e-03	-1.5015161647503704e-02	-1.8714523244567707e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4506048298720423e-01
1179	5.4582467801810708e-01	6.4732769996704986e-01	5.0032505298269192e-01	5.0000000000000000e-01	9.9999054380124386e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3488283586239438e-03	-1.5016286673568795e-02	-1.8752342829898359e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4521973250655212e-01
1180	5.4603988814051263e-01	6.4732446839861801e-01	5.0032464821332068e-01	5.0000000000000000e-01	9.9999061176512927e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3331722331810870e-03	-1.5017866957844633e-02	-1.8810595205859676e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4551684689296707e-01
1181	5.4625493085768539e-01	6.4732123865413682e-01	5.0032424274297305e-01	5.0000000000000000e-01	9.9999067953095910e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3175052067887538e-03	-1.5018467418482879e-02	-1.8854566485982296e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4570621783395513e-01
1182	5.4646986666193698e-01	6.4731801030467051e-01	5.0032383678269676e-01	5.0000000000000000e-01	9.9999074708635061e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.3018300387494494e-03	-1.5020205028740350e-02	-1.8887690589831300e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4586179518926656e-01
1183	5.4668468760792166e-01	6.4731478332519632e-01	5.0032342937116003e-01	5.0000000000000000e-01	9.9999081451575300e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2861269371182670e-03	-1.5021756768577253e-02	-1.8965218273138819e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4619885240670602e-01
1184	5.4689940779644530e-01	6.4731155745131508e-01	5.0032302010872953e-01	5.0000000000000000e-01	9.9999088178489226e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2704036195114134e-03	-1.5023250497867804e-02	-1.9059802829703258e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4645178923946553e-01
1185	5.4711401287931949e-01	6.4730833268194965e-01	5.0032260920559746e-01	5.0000000000000000e-01	9.9999094896915752e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2546421428834589e-03	-1.5024463305599792e-02	-1.9144311827839656e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4686934272109578e-01
1186	5.4732857791532297e-01	6.4730510868737601e-01	5.0032219703645164e-01	5.0000000000000000e-01	9.9999101602501728e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2388523510006075e-03	-1.5025844248537645e-02	-1.9209676840970683e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4718206721157179e-01
1187	5.4754310275893658e-01	6.4730188506386788e-01	5.0032178283000972e-01	5.0000000000000000e-01	9.9999108298693640e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2230257653001532e-03	-1.5027748291340572e-02	-1.9309296307347802e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4756070266976939e-01
1188	5.4775756322487723e-01	6.4729866202918607e-01	5.0032136776241865e-01	5.0000000000000000e-01	9.9999114975850312e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.2071848862311164e-03	-1.5028972347796852e-02	-1.9354552355133130e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4773297339710773e-01
1189	5.4797197906009387e-01	6.4729543926623156e-01	5.0032095187709058e-01	5.0000000000000000e-01	9.9999121631257093e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1913360286521418e-03	-1.5030626306893018e-02	-1.9396452796907394e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4783610175411097e-01
1190	5.4818634528783150e-01	6.4729221668211445e-01	5.0032053343079785e-01	5.0000000000000000e-01	9.9999128279978866e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1754430223857287e-03	-1.5032013207132598e-02	-1.9518777384400293e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4826981201654316e-01
1191	5.4840072136721574e-01	6.4728899405514673e-01	5.0032011328735082e-01	5.0000000000000000e-01	9.9999134910101750e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1595340036037843e-03	-1.5033743792293828e-02	-1.9599938192020692e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4843430018049364e-01
1192	5.4861505111330189e-01	6.4728577139716803e-01	5.0031969213706595e-01	5.0000000000000000e-01	9.9999141521741108e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1436085094577538e-03	-1.5034488587166283e-02	-1.9647692037950437e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4859394013592370e-01
1193	5.4882938327500597e-01	6.4728254863655144e-01	5.0031927040949731e-01	5.0000000000000000e-01	9.9999148114407654e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1276675346193789e-03	-1.5035398164735916e-02	-1.9675187413403556e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4874263530567314e-01
1194	5.4904372975579463e-01	6.4727932563487012e-01	5.0031884832987261e-01	5.0000000000000000e-01	9.9999154688663583e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1117095317329015e-03	-1.5035949137121364e-02	-1.9690860867527774e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4889583042681681e-01
1195	5.4925806930987164e-01	6.4727610257205181e-01	5.0031842560066409e-01	5.0000000000000000e-01	9.9999161246954482e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0957283308467353e-03	-1.5036146567669436e-02	-1.9721050119020115e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4911139855094863e-01
1196	5.4947242082562298e-01	6.4727287909808118e-01	5.0031800163714446e-01	5.0000000000000000e-01	9.9999167791583299e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0797180144030972e-03	-1.5037137751379479e-02	-1.9777413758774644e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4937384165343945e-01
1197	5.4968678594741505e-01	6.4726965496505517e-01	5.0031757720113468e-01	5.0000000000000000e-01	9.9999174317931872e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0636896028045438e-03	-1.5038330747580759e-02	-1.9796978117518965e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4952395024713927e-01
1198	5.4990122767048888e-01	6.4726643000441708e-01	5.0031715183058922e-01	5.0000000000000000e-01	9.9999180829782752e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0476335359352017e-03	-1.5039117433178893e-02	-1.9836513694579481e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4975132299225499e-01
1199	5.5011573730735108e-01	6.4726320410023885e-01	5.0031672554527062e-01	5.0000000000000000e-01	9.9999187326621930e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0315507583858403e-03	-1.5039861647251533e-02	-1.9874341764551814e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4996398495915705e-01
1200	5.5033031264611054e-01	6.4725997691227122e-01	5.0031629856410931e-01	5.0000000000000000e-01	9.9999193804129205e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0154517081735109e-03	-1.5041763946039141e-02	-1.9901381331566006e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5007497276421566e-01
1201	5.5054495214426424e-01	6.4725674866597671e-01	5.0031587032659819e-01	5.0000000000000000e-01	9.9999200261223165e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9993388926613093e-03	-1.5042295375087795e-02	-1.9954100604019933e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5015934618275173e-01
1202	5.5075966898584738e-01	6.4725351910641304e-01	5.0031544136796158e-01	5.0000000000000000e-01	9.9999206702511845e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9832005763130720e-03	-1.5042771068430289e-02	-1.9980206097522887e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5034058183532203e-01
1203	5.5097445285355207e-01	6.4725028810526719e-01	5.0031501152818114e-01	5.0000000000000000e-01	9.9999213130674158e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9670296949629261e-03	-1.5043324019830662e-02	-2.0013051067318674e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5058226156399998e-01
1204	5.5118930342723615e-01	6.4724705534621441e-01	5.0031458042647481e-01	5.0000000000000000e-01	9.9999219548761109e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9508181263672023e-03	-1.5044851472407004e-02	-2.0062927781497818e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5089435930036160e-01
1205	5.5140428089362103e-01	6.4724382092454524e-01	5.0031414848884548e-01	5.0000000000000000e-01	9.9999225951632154e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9345784325599291e-03	-1.5045396550779248e-02	-2.0092225389150070e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5108390758732293e-01
1206	5.5161938923993148e-01	6.4724058473204515e-01	5.0031371627184695e-01	5.0000000000000000e-01	9.9999232337720245e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9183142631033828e-03	-1.5045627841710265e-02	-2.0094528078771004e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5123113172205982e-01
1207	5.5183462557033636e-01	6.4723734660651810e-01	5.0031328330573055e-01	5.0000000000000000e-01	9.9999238708682570e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9020210650674348e-03	-1.5045999079628627e-02	-2.0117835870610001e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5141433814693878e-01
1208	5.5204998965200502e-01	6.4723410622673438e-01	5.0031284849027713e-01	5.0000000000000000e-01	9.9999245067875842e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8856898346680564e-03	-1.5047264747134251e-02	-2.0191408662852484e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5167494359437161e-01
1209	5.5226549120561685e-01	6.4723086365465821e-01	5.0031241384139447e-01	5.0000000000000000e-01	9.9999251407871270e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8693392893154209e-03	-1.5046966011559883e-02	-2.0169627106371131e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5174863901418600e-01
1210	5.5248111255059484e-01	6.4722761856706967e-01	5.0031197749961809e-01	5.0000000000000000e-01	9.9999257735112912e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8529524583359458e-03	-1.5048125913522932e-02	-2.0234048585202860e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5197921618104787e-01
1211	5.5269676573516335e-01	6.4722437343263672e-01	5.0031153939372508e-01	5.0000000000000000e-01	9.9999264047540615e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8365342465826774e-03	-1.5048093340590147e-02	-2.0315516991961818e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5226771902428629e-01
1212	5.5291205491812434e-01	6.4722113364970646e-01	5.0031110103629284e-01	5.0000000000000000e-01	9.9999270331243995e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8201206628563022e-03	-1.5048428509795760e-02	-2.0361211299229531e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5247963005621334e-01
1213	5.5312700930517167e-01	6.4721789883683012e-01	5.0031066113643341e-01	5.0000000000000000e-01	9.9999276590804398e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8036997226474204e-03	-1.5048940916161014e-02	-2.0464945721177671e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5278754218904250e-01
1214	5.5334160962956958e-01	6.4721466900052749e-01	5.0031022140141812e-01	5.0000000000000000e-01	9.9999282818315449e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7872922063397888e-03	-1.5049174557024085e-02	-2.0489115807995890e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5290022922705440e-01
1215	5.5355593335116282e-01	6.4721144358239091e-01	5.0030978061066722e-01	5.0000000000000000e-01	9.9999289021828375e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7708769382884151e-03	-1.5050510354857010e-02	-2.0568265819039065e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5319559543682462e-01
1216	5.5376991094090044e-01	6.4720822265939937e-01	5.0030933935047717e-01	5.0000000000000000e-01	9.9999295197734717e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7544634278825341e-03	-1.5050681787622209e-02	-2.0619141542256329e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5339470799154872e-01
1217	5.5398361102561466e-01	6.4720500581988682e-01	5.0030889774253096e-01	5.0000000000000000e-01	9.9999301346843383e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7380495343053324e-03	-1.5051334928527829e-02	-2.0662482788742255e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5359966972550082e-01
1218	5.5419707242981531e-01	6.4720179327664851e-01	5.0030845533344248e-01	5.0000000000000000e-01	9.9999307471253085e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7216296133267823e-03	-1.5051011296278049e-02	-2.0727204879560489e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5385824679306392e-01
1219	5.5441024729225319e-01	6.4719858466186386e-01	5.0030801243674705e-01	5.0000000000000000e-01	9.9999313571225790e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7052028777984250e-03	-1.5051601634115622e-02	-2.0776269735451416e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5411658964759223e-01
1220	5.5462314379110467e-01	6.4719537988999298e-01	5.0030756759089945e-01	5.0000000000000000e-01	9.9999319648898655e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6887634430968958e-03	-1.5051205412593832e-02	-2.0892177350924617e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5441660715086991e-01
1221	5.5483581146108918e-01	6.4719217875129853e-01	5.0030712309517267e-01	5.0000000000000000e-01	9.9999325696466879e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6723323915091636e-03	-1.5051115778825667e-02	-2.0899302673394195e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5451210240994143e-01
1222	5.5504824628587812e-01	6.4718898098603594e-01	5.0030667724212596e-01	5.0000000000000000e-01	9.9999331725117124e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6558792373863080e-03	-1.5051853711956687e-02	-2.0986264734279732e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5489075093122306e-01
1223	5.5526046389422845e-01	6.4718578646535208e-01	5.0030623015556264e-01	5.0000000000000000e-01	9.9999337734739535e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6394039827659409e-03	-1.5051696663015727e-02	-2.1065480549401234e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5525470596485116e-01
1224	5.5547250997915398e-01	6.4718259504426701e-01	5.0030578190935526e-01	5.0000000000000000e-01	9.9999343722054757e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6229153778293785e-03	-1.5051705531231070e-02	-2.1140644682816558e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5553150506154631e-01
1225	5.5568432471773122e-01	6.4717940662460849e-01	5.0030533314521963e-01	5.0000000000000000e-01	9.9999349680685101e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6064309235745258e-03	-1.5051675343812644e-02	-2.1184953047309438e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5563840472407151e-01
1226	5.5589597327343654e-01	6.4717622095896565e-01	5.0030488307187937e-01	5.0000000000000000e-01	9.9999355615019003e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5899384530632857e-03	-1.5051915800376620e-02	-2.1265464681186242e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5585118610657975e-01
1227	5.5610745456942823e-01	6.4717303769079060e-01	5.0030443061962582e-01	5.0000000000000000e-01	9.9999361529719932e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5734248050051914e-03	-1.5053020309611113e-02	-2.1395536245567945e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5618029044674900e-01
1228	5.5631876322149765e-01	6.4716985683182404e-01	5.0030397828722484e-01	5.0000000000000000e-01	9.9999367417294804e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5569107506495828e-03	-1.5053631502598173e-02	-2.1406938668344666e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5630876527147919e-01
1229	5.5652991260285489e-01	6.4716667831141006e-01	5.0030352473363193e-01	5.0000000000000000e-01	9.9999373279584913e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5403910834828876e-03	-1.5053184947006854e-02	-2.1479887581018339e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5647228176448896e-01
1230	5.5674094716960099e-01	6.4716350186118599e-01	5.0030307140500552e-01	5.0000000000000000e-01	9.9999379107677699e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5238910164122274e-03	-1.5053696068864047e-02	-2.1483954980107143e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5639378975563406e-01
1231	5.5695181412738748e-01	6.4716032778164079e-01	5.0030261599515902e-01	5.0000000000000000e-01	9.9999384922089241e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5073523323897425e-03	-1.5051983009610050e-02	-2.1596249160583296e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5685903631754808e-01
1232	5.5716258213215042e-01	6.4715715542226859e-01	5.0030215906083264e-01	5.0000000000000000e-01	9.9999390716324454e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.4907930887509799e-03	-1.5051907757806586e-02	-2.1680183501107844e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5713839725977527e-01
