step	time	mass	force_x	force_y	force_z	torque_x	torque_y	torque_z
1752	1.3919707e+00	6.5449478e-05	1.1820972e-05	2.2214323e-21	-2.8966972e-21	-1.7072280e-24	2.1496460e-23	-4.1020767e-23
1753	1.3928266e+00	6.5449478e-05	1.1820414e-05	-8.2041534e-22	-9.4032220e-22	-1.7379592e-24	-9.6635461e-23	5.0092667e-22
1754	1.3936826e+00	6.5449478e-05	1.1819857e-05	-5.1496840e-21	-3.0292259e-22	-2.8045392e-24	1.5382788e-22	-1.9267928e-22
1755	1.3945385e+00	6.5449478e-05	1.1819300e-05	-6.1215606e-22	6.0584518e-22	-1.5547133e-24	1.8143801e-23	-6.2911657e-23
1756	1.3953945e+00	6.5449478e-05	1.1818744e-05	7.3837381e-21	6.3108872e-23	1.8364836e-24	-7.8886091e-25	-2.4553296e-23
1757	1.3962505e+00	6.5449478e-05	1.1818188e-05	2.2088105e-22	2.6695053e-21	-1.6592750e-25	-1.2069572e-22	3.0568360e-23
1758	1.3971065e+00	6.5449478e-05	1.1817633e-05	2.9030081e-22	3.0112793e-21	1.0107280e-24	-2.9582284e-23	1.2720382e-22
1759	1.3979626e+00	6.5449478e-05	1.1817078e-05	2.3855154e-21	-1.0223637e-21	7.5854698e-25	3.7076463e-23	-3.1554436e-24
1760	1.3988186e+00	6.5449478e-05	1.1816524e-05	1.2116904e-21	-1.3947061e-21	-4.2543792e-25	1.1044053e-23	-1.3410635e-23
1761	1.3996747e+00	6.5449478e-05	1.1815970e-05	-2.0541938e-21	3.2816614e-22	-5.9058905e-25	-5.4825833e-23	4.2992919e-23
1762	1.4005308e+00	6.5449478e-05	1.1815417e-05	-9.3401131e-22	8.2041534e-22	-9.4343206e-25	-1.1831681e-22	4.1464501e-23
1763	1.4013869e+00	6.5449478e-05	1.1814865e-05	-1.7716327e-21	1.0382296e-21	-3.6977855e-25	8.6036426e-23	-3.1086371e-23
1764	1.4022431e+00	6.5449478e-05	1.1814312e-05	-5.1422766e-21	4.9601171e-23	-1.4328919e-25	2.7129840e-22	-1.1377966e-22
1765	1.4030992e+00	6.5449478e-05	1.1813761e-05	2.3536092e-21	-2.2627945e-21	-1.0199725e-24	1.1336700e-23	5.8251583e-23
1766	1.4039554e+00	6.5449478e-05	1.1813210e-05	4.1904291e-21	5.7429074e-22	9.6667765e-25	6.8433684e-23	-1.3805066e-22
1767	1.4048116e+00	6.5449478e-05	1.1812659e-05	-9.4852635e-21	1.0097420e-22	-1.5345810e-24	-1.4613648e-22	-2.2127548e-22
1768	1.4056678e+00	6.5449478e-05	1.1812109e-05	3.0986456e-21	2.6505726e-22	3.0800710e-24	2.2364207e-22	1.0531293e-22
1769	1.4065240e+00	6.5449478e-05	1.1811560e-05	3.6729364e-21	1.5651000e-21	6.6271249e-25	-1.3016205e-22	-2.2876966e-23
1770	1.4073802e+00	6.5449478e-05	1.1811011e-05	1.0917835e-21	1.8932662e-21	-6.2631242e-25	-1.7946586e-22	3.2422183e-22
1771	1.4082365e+00	6.5449478e-05	1.1810462e-05	-6.4972718e-21	-2.7268972e-21	1.2112173e-24	-3.8651911e-23	9.8839069e-23
1772	1.4090928e+00	6.5449478e-05	1.1809914e-05	-1.0602291e-21	-1.8680226e-21	1.4944328e-24	-5.6600770e-23	-4.8909376e-23
1773	1.4099490e+00	6.5449478e-05	1.1809367e-05	-3.9569263e-21	-4.6574348e-21	2.6059277e-24	-9.0916219e-23	4.8909376e-23
1774	1.4108054e+00	6.5449478e-05	1.1808820e-05	4.2346053e-21	-1.4325714e-21	2.9780655e-24	1.4140332e-22	9.0127358e-23
1775	1.4116617e+00	6.5449478e-05	1.1808273e-05	2.4612460e-21	5.0771088e-21	9.3060935e-25	-3.1554436e-23	3.6879247e-23
1776	1.4125180e+00	6.5449478e-05	1.1807727e-05	2.6505726e-22	-1.7039396e-22	1.8046359e-24	8.2830395e-24	-1.6960509e-23
1777	1.4133744e+00	6.5449478e-05	1.1807182e-05	-3.6476928e-21	8.8352421e-22	1.6212729e-24	-1.0057977e-22	-3.7470893e-24
1778	1.4142308e+00	6.5449478e-05	1.1806637e-05	-2.0115953e-21	-7.5730647e-23	6.0820868e-25	-6.5869886e-23	3.3132158e-23
1779	1.4150872e+00	6.5449478e-05	1.1806093e-05	3.7360452e-21	-1.5146129e-22	-1.4559423e-24	1.0452407e-23	-3.3822411e-23
1780	1.4159436e+00	6.5449478e-05	1.1805550e-05	-1.2243121e-21	-2.4612460e-22	8.0118686e-26	-1.8981966e-23	-3.7470893e-24
1781	1.4168000e+00	6.5449478e-05	1.1805007e-05	1.1848691e-21	-4.5880150e-21	1.9149521e-24	4.8909376e-23	-1.0176306e-22
1782	1.4176565e+00	6.5449478e-05	1.1804465e-05	-7.6361736e-22	-1.6408307e-21	6.4496497e-25	-1.3528965e-22	-6.1728366e-23
1783	1.4185130e+00	6.5449478e-05	1.1803922e-05	-3.5593404e-21	-1.4988357e-21	1.0941208e-24	-4.1020767e-23	7.8886091e-23
1784	1.4193694e+00	6.5449478e-05	1.1803380e-05	1.5272347e-21	-3.0513140e-21	1.4791142e-24	-1.0255192e-23	1.3805066e-23
1785	1.4202259e+00	6.5449478e-05	1.1802839e-05	4.4427113e-21	-4.1140747e-22	9.3677232e-25	2.8555155e-23	1.4180945e-23
1786	1.4210825e+00	6.5449478e-05	1.1802298e-05	1.3379081e-21	-2.0194839e-21	-1.8810242e-24	2.4849119e-22	-2.4139144e-22
1787	1.4219390e+00	6.5449478e-05	1.1801758e-05	-2.3602718e-21	1.0476073e-21	1.9105225e-24	1.3095091e-22	6.2714442e-23
1788	1.4227956e+00	6.5449478e-05	1.1801218e-05	-6.2351566e-21	1.3883952e-21	-2.1199674e-24	-5.9164568e-24	7.4350140e-23
1789	1.4236521e+00	6.5449478e-05	1.1800679e-05	5.8060163e-22	-2.6505726e-21	3.3052456e-25	-2.7215701e-23	3.3921019e-23
1790	1.4245087e+00	6.5449478e-05	1.1800140e-05	5.1496840e-21	8.5512522e-22	3.2663772e-25	2.2088105e-22	-9.5254954e-23
1791	1.4253653e+00	6.5449478e-05	1.1799601e-05	-7.5257330e-21	1.0570736e-21	8.3026840e-25	-1.9129877e-23	-3.0568360e-23
1792	1.4262220e+00	6.5449478e-05	1.1799063e-05	3.0797130e-21	-1.7228722e-21	1.5718251e-24	4.6937224e-23	-8.9535713e-23
1793	1.4270786e+00	6.5449478e-05	1.1798526e-05	-1.4657036e-21	2.7767904e-21	-1.6965172e-24	-5.1670389e-23	-4.1020767e-23
1794	1.4279353e+00	6.5449478e-05	1.1797989e-05	2.0890171e-21	2.1645340e-21	9.3060935e-25	1.1838956e-22	1.2456749e-22
1795	1.4287919e+00	6.5449478e-05	1.1797453e-05	5.9322340e-21	-2.2640308e-21	8.6281662e-25	1.3489521e-22	7.4744571e-23
1796	1.4296486e+00	6.5449478e-05	1.1796917e-05	-1.5398565e-21	2.3350283e-22	-4.0868835e-25	-1.2513306e-22	-1.0590458e-22
1797	1.4305053e+00	6.5449478e-05	1.1796381e-05	-4.5943259e-21	3.9379936e-21	-1.8004399e-24	3.1929145e-22	-1.2621774e-22
1798	1.4313621e+00	6.5449478e-05	1.1795847e-05	5.3011453e-21	-2.6505726e-21	-7.6471230e-25	-3.4808487e-23	3.8050213e-23
1799	1.4322188e+00	6.5449478e-05	1.1795312e-05	-2.9030081e-21	-1.4325714e-21	1.0505967e-24	-3.5449437e-23	2.7827068e-22
1800	1.4330756e+00	6.5449478e-05	1.1794778e-05	5.4904719e-22	3.4678325e-21	4.0059343e-26	4.2204058e-23	-7.9477736e-23
1801	1.4339324e+00	6.5449478e-05	1.1794245e-05	-4.9224920e-22	-2.4864896e-21	-1.6103486e-24	-8.7859383e-23	-6.5278240e-23
1802	1.4347892e+00	6.5449478e-05	1.1793712e-05	-7.3206292e-22	1.6345198e-21	-3.6977855e-25	-8.0463812e-23	4.1612413e-23
1803	1.4356460e+00	6.5449478e-05	1.1793180e-05	2.6663499e-22	2.2466759e-21	-1.5282254e-24	2.1299244e-23	-7.4941786e-24
1804	1.4365028e+00	6.5449478e-05	1.1792648e-05	-9.0876776e-22	-4.3166469e-21	2.7918280e-24	4.9648933e-23	1.1044053e-23
1805	1.4373597e+00	6.5449478e-05	1.1792116e-05	-4.0647076e-21	3.9538804e-21	6.2862353e-25	-1.2035937e-22	-3.0482031e-22
1806	1.4382165e+00	6.5449478e-05	1.1791585e-05	5.5535808e-22	1.7418049e-21	4.6611078e-26	4.3387350e-23	4.5359502e-24
1807	1.4390734e+00	6.5449478e-05	1.1791055e-05	-5.4778501e-21	6.4875921e-21	3.7616330e-25	-2.8300385e-22	-4.6937224e-23
1808	1.4399303e+00	6.5449478e-05	1.1790525e-05	1.8680226e-21	4.7710308e-21	-3.8210450e-25	1.4825655e-22	8.3816471e-23
1809	1.4407872e+00	6.5449478e-05	1.1789996e-05	6.5633227e-22	-3.0355368e-21	-2.1570415e-25	-5.0339187e-22	-1.3390914e-22
1810	1.4416442e+00	6.5449478e-05	1.1789467e-05	2.3287174e-21	-2.9976714e-21	5.4002303e-25	1.7197168e-22	-1.3588129e-22
1811	1.4425011e+00	6.5449478e-05	1.1788938e-05	-5.0487098e-23	1.3379081e-21	4.7783563e-25	2.4454688e-23	-1.5777218e-23
1812	1.4433581e+00	6.5449478e-05	1.1788410e-05	4.6858338e-21	1.0854726e-21	-2.5528201e-24	-1.0255192e-23	-4.2992919e-23
1813	1.4442151e+00	6.5449478e-05	1.1787883e-05	-4.3040251e-21	-2.9471843e-21	2.6469124e-24	6.1925581e-23	1.6644965e-22
1814	1.4450721e+00	6.5449478e-05	1.1787356e-05	2.5243549e-23	1.2116904e-21	1.9799318e-24	2.3271397e-23	-7.8886091e-24
1815	1.4459291e+00	6.5449478e-05	1.1786829e-05	2.7483914e-21	4.5438388e-21	-9.7189638e-25	-4.1415198e-24	-2.2679751e-23
1816	1.4467861e+00	6.5449478e-05	1.1786303e-05	-6.5633227e-22	-1.5587891e-21	-3.4493405e-25	6.6560139e-23	-1.7749370e-24
1817	1.4476432e+00	6.5449478e-05	1.1785778e-05	7.5730647e-22	2.8777646e-21	-3.3239822e-24	-3.7608944e-22	-9.1902295e-23
1818	1.4485003e+00	6.5449478e-05	1.1785253e-05	-1.6155871e-21	-3.9379936e-21	-2.4311266e-24	-9.9199259e-23	-9.4663309e-24
1819	1.4493574e+00	6.5449478e-05	1.1784728e-05	2.1457017e-22	1.5019912e-21	4.4373426e-25	-4.1020767e-23	3.1593879e-22
1820	1.4502145e+00	6.5449478e-05	1.1784204e-05	-2.0194839e-21	-3.9379936e-21	-2.4159089e-24	2.6643777e-22	1.3410635e-23
1821	1.4510716e+00	6.5449478e-05	1.1783681e-05	-5.4021195e-21	-8.2041534e-22	-5.7483913e-25	1.9918738e-23	-5.9558998e-23
1822	1.4519287e+00	6.5449478e-05	1.1783158e-05	4.4428646e-21	-1.6566079e-21	1.7944642e-24	1.2621774e-23	-3.1554436e-24
1823	1.4527859e+00	6.5449478e-05	1.1782635e-05	-2.0447275e-21	2.7010597e-21	-2.5021682e-24	-5.4825833e-23	8.1252673e-23
1824	1.4536431e+00	6.5449478e-05	1.1782113e-05	1.6786960e-21	3.5340969e-22	1.2202692e-24	7.8886091e-25	3.2343297e-23
1825	1.4545002e+00	6.5449478e-05	1.1781592e-05	2.1583234e-21	1.3726180e-21	-1.7256332e-25	-2.1535903e-22	-1.1832914e-24
1826	1.4553575e+00	6.5449478e-05	1.1781070e-05	7.7245260e-21	-9.5925486e-22	1.7995889e-24	3.1948867e-23	-4.3399676e-23
1827	1.4562147e+00	6.5449478e-05	1.1780550e-05	-3.3321485e-21	4.8341396e-21	1.3397547e-24	6.7842038e-23	-8.1351281e-24
1828	1.4570719e+00	6.5449478e-05	1.1780030e-05	1.2968873e-21	-3.7234235e-21	1.0363802e-24	6.6264316e-23	-8.7563560e-23
1829	1.4579292e+00	6.5449478e-05	1.1779510e-05	-2.7846790e-21	1.7039396e-21	1.8488927e-26	3.0765575e-23	-1.0689065e-22
1830	1.4587864e+00	6.5449478e-05	1.1778991e-05	2.5748420e-21	2.9030081e-21	2.1193975e-26	-1.0807394e-22	-4.1809628e-23
1831	1.4596437e+00	6.5449478e-05	1.1778472e-05	1.7796702e-21	-2.9661170e-22	4.0260175e-25	-1.5698332e-22	-4.2006843e-23
1832	1.4605010e+00	6.5449478e-05	1.1777954e-05	2.3097847e-21	-8.0148268e-22	-7.9444610e-25	-2.3897555e-22	2.8379271e-22
1833	1.4613584e+00	6.5449478e-05	1.1777436e-05	4.6763674e-21	-2.8966972e-21	-1.8704616e-24	1.2227344e-22	5.0092667e-23
1834	1.4622157e+00	6.5449478e-05	1.1776919e-05	2.2466759e-21	4.3482013e-21	-1.8451853e-24	-1.6644965e-22	3.4276006e-22
1835	1.4630731e+00	6.5449478e-05	1.1776402e-05	6.8157582e-22	3.0039823e-21	-6.0353077e-26	-1.0965167e-22	2.5361878e-22
1836	1.4639304e+00	6.5449478e-05	1.1775886e-05	-1.2621774e-23	-1.1612033e-21	-2.2013991e-25	2.0411776e-23	6.4674268e-23
1837	1.4647878e+00	6.5449478e-05	1.1775370e-05	-9.5925486e-22	-2.9093190e-21	-1.4643711e-24	-3.6731336e-23	4.0429121e-23
1838	1.4656452e+00	6.5449478e-05	1.1774855e-05	2.7641686e-21	1.0223637e-21	-4.0238368e-24	-1.0649622e-23	4.3584565e-23
1839	1.4665027e+00	6.5449478e-05	1.1774340e-05	-4.4933517e-21	2.1267690e-21	2.1195263e-24	1.9050991e-22	1.6073041e-22
1840	1.4673601e+00	6.5449478e-05	1.1773826e-05	2.1709452e-21	-3.5340969e-22	-4.4729723e-25	1.4475598e-22	2.3074181e-23
1841	1.4682175e+00	6.5449478e-05	1.1773312e-05	-3.4331227e-21	-2.0447275e-21	2.1570415e-24	5.2755073e-23	-2.3271397e-23
1842	1.4690750e+00	6.5449478e-05	1.1772799e-05	8.2041534e-22	-1.3883952e-22	-2.8066699e-24	-1.4002281e-23	3.5695956e-23
1843	1.4699325e+00	6.5449478e-05	1.1772286e-05	1.4262605e-21	-2.9534952e-21	-1.5370847e-24	-2.5637979e-22	3.0311980e-22
1844	1.4707900e+00	6.5449478e-05	1.1771774e-05	-4.3671340e-21	2.4233807e-21	-7.3146819e-25	1.4653091e-22	9.4268878e-23
1845	1.4716475e+00	6.5449478e-05	1.1771262e-05	-4.1273203e-21	1.0286746e-21	-1.1765506e-24	-7.4251533e-23	3.8654184e-23
1846	1.4725051e+00	6.5449478e-05	1.1770750e-05	2.9913606e-21	1.7544267e-21	-7.8664471e-25	3.8389176e-22	-4.4829486e-23
1847	1.4733626e+00	6.5449478e-05	1.1770239e-05	2.5622202e-21	4.7331654e-23	-6.7792734e-26	-1.1142660e-23	3.9837476e-23
1848	1.4742202e+00	6.5449478e-05	1.1769729e-05	1.0980944e-21	1.3820843e-21	5.7520610e-25	4.0231906e-23	-1.4515041e-22
1849	1.4750778e+00	6.5449478e-05	1.1769219e-05	-3.5214751e-21	-2.4107589e-21	-1.1408791e-24	-6.3108872e-23	4.6148363e-23
1850	1.4759354e+00	6.5449478e-05	1.1768709e-05	-3.4331227e-21	2.2971630e-21	-1.1956173e-24	-4.1020767e-23	-6.0347859e-23
1851	1.4767930e+00	6.5449478e-05	1.1768200e-05	8.9235946e-21	-3.8370194e-21	6.9891998e-25	-1.2365395e-22	4.2006843e-23
1852	1.4776506e+00	6.5449478e-05	1.1767692e-05	-9.3945672e-22	6.1760338e-22	-9.9845757e-25	1.2459530e-22	1.2344018e-22
1853	1.4785083e+00	6.5449478e-05	1.1767184e-05	-5.4273630e-22	3.3573920e-21	-6.6088286e-25	9.9790905e-23	3.3526588e-24
1854	1.4793660e+00	6.5449478e-05	1.1766676e-05	-3.0292259e-21	-5.5535808e-22	-1.2338243e-24	6.7053177e-24	-1.0866559e-22
1855	1.4802237e+00	6.5449478e-05	1.1766169e-05	2.9645393e-21	-9.5294397e-22	-1.1237049e-25	-5.0487098e-23	-4.3781780e-23
1856	1.4810814e+00	6.5449478e-05	1.1765662e-05	1.6534525e-21	-8.2988167e-22	-8.2718691e-26	-6.3108872e-24	-7.6618115e-23
1857	1.4819391e+00	6.5449478e-05	1.1765156e-05	-3.2311743e-21	2.8020339e-21	2.4490814e-25	-1.0649622e-22	1.5757497e-22
1858	1.4827968e+00	6.5449478e-05	1.1764650e-05	5.7050421e-21	-1.0539182e-21	-1.2079433e-24	-2.6969182e-23	-3.5202918e-22
1859	1.4836546e+00	6.5449478e-05	1.1764145e-05	-1.5777218e-21	1.5146129e-22	-1.6575664e-24	9.4466093e-23	1.4662952e-22
1860	1.4845123e+00	6.5449478e-05	1.1763640e-05	1.0097420e-21	2.7957230e-21	1.2718841e-24	-2.3665827e-24	4.5556717e-23
1861	1.4853701e+00	6.5449478e-05	1.1763136e-05	-4.4870408e-21	-1.5714109e-21	-9.3600195e-25	6.2714442e-23	6.1925581e-23
1862	1.4862279e+00	6.5449478e-05	1.1762632e-05	-2.2845412e-21	-5.8060163e-22	1.1644673e-24	1.2227344e-23	1.4317825e-22
1863	1.4870857e+00	6.5449478e-05	1.1762129e-05	6.0836953e-21	-6.8157582e-22	1.5289451e-24	3.8121703e-22	1.7532434e-22
1864	1.4879436e+00	6.5449478e-05	1.1761626e-05	-2.3728936e-21	-1.4262605e-21	-2.5688644e-24	-1.1044053e-22	-6.0347859e-23
1865	1.4888014e+00	6.5449478e-05	1.1761124e-05	-1.7165613e-21	1.9374424e-21	-1.6393516e-24	4.0508007e-22	-1.1635698e-23
1866	1.4896593e+00	6.5449478e-05	1.1760622e-05	1.3426413e-21	-8.5828066e-22	-1.9381701e-24	7.1391912e-23	4.9303807e-23
1867	1.4905172e+00	6.5449478e-05	1.1760120e-05	5.7416541e-22	1.9312892e-21	-1.8700780e-25	-5.8967739e-23	-6.0262544e-23
1868	1.4913751e+00	6.5449478e-05	1.1759619e-05	-1.0109992e-21	2.6504588e-22	-1.4606253e-24	1.9695782e-24	3.6146842e-23
1869	1.4922330e+00	6.5449478e-05	1.1759119e-05	3.4236563e-21	-2.5117331e-21	1.0045651e-24	2.7215701e-23	1.1832914e-24
1870	1.4930909e+00	6.5449478e-05	1.1758619e-05	-2.3287174e-21	3.0607803e-21	-1.2451947e-24	8.5196978e-23	-1.4593927e-23
1871	1.4939488e+00	6.5449478e-05	1.1758119e-05	-2.5495984e-21	-1.8049138e-21	1.4421363e-24	1.6270256e-23	-3.1554436e-24
1872	1.4948068e+00	6.5449478e-05	1.1757620e-05	2.3602718e-21	6.7526493e-22	1.5840774e-24	-3.2540512e-23	-8.4210902e-23
1873	1.4956648e+00	6.5449478e-05	1.1757122e-05	-6.4757316e-22	-1.2263712e-21	1.4791142e-24	1.5054128e-23	-4.1313697e-23
1874	1.4965228e+00	6.5449478e-05	1.1756623e-05	-1.6282089e-21	-5.8691251e-22	-1.4470323e-24	1.0156584e-22	2.0904814e-23
1875	1.4973808e+00	6.5449478e-05	1.1756126e-05	2.2277432e-21	-2.9030081e-22	-6.9309677e-25	1.2030129e-23	7.2772419e-23
1876	1.4982388e+00	6.5449478e-05	1.1755628e-05	1.1864468e-21	4.6716343e-21	-2.0313351e-25	-2.1220358e-22	-1.0472129e-22
1877	1.4990968e+00	6.5449478e-05	1.1755132e-05	-4.0894549e-21	-7.9517179e-22	-1.8318868e-24	1.6566079e-22	-2.4730789e-22
1878	1.4999549e+00	6.5449478e-05	1.1754635e-05	-1.0223637e-21	3.9127501e-22	-3.8927852e-24	4.1415198e-24	-1.1832914e-23
1879	1.5008130e+00	6.5449478e-05	1.1754140e-05	-4.0389678e-21	-1.9185097e-21	-1.2387581e-24	1.4169914e-22	1.3035926e-22
1880	1.5016711e+00	6.5449478e-05	1.1753644e-05	7.5730647e-23	7.6361736e-22	-1.3989955e-24	-6.5869886e-23	1.4534762e-22
1881	1.5025292e+00	6.5449478e-05	1.1753149e-05	-2.1056514e-21	4.4749756e-22	-1.6701664e-24	-3.8028565e-23	-3.6447859e-23
1882	1.5033873e+00	6.5449478e-05	1.1752655e-05	-2.2340541e-21	1.2716438e-21	1.1248394e-24	-2.8044005e-22	2.1338687e-22
1883	1.5042454e+00	6.5449478e-05	1.1752161e-05	2.6442618e-21	-2.9093190e-21	-1.6331412e-24	4.8514946e-23	1.3647294e-22
1884	1.5051036e+00	6.5449478e-05	1.1751667e-05	9.9712018e-22	4.3671340e-21	-6.8727412e-25	4.5753933e-23	-6.2122796e-24
1885	1.5059617e+00	6.5449478e-05	1.1751174e-05	2.8146557e-21	-2.8304329e-21	1.8935433e-24	2.0793880e-23	-2.1718327e-23
1886	1.5068199e+00	6.5449478e-05	1.1750682e-05	-6.2383120e-21	9.6556575e-22	-1.1524765e-24	-5.1902117e-22	-7.4152925e-23
1887	1.5076781e+00	6.5449478e-05	1.1750190e-05	-2.8525210e-21	-2.4612460e-21	1.0102947e-24	-3.2205246e-22	1.7591598e-22
1888	1.5085363e+00	6.5449478e-05	1.1749698e-05	2.6505726e-21	7.3206292e-22	-9.8622058e-25	-8.4408117e-23	8.3027610e-23
1889	1.5093946e+00	6.5449478e-05	1.1749207e-05	2.5468944e-21	-1.5956486e-22	1.1956173e-24	-2.2985776e-23	-6.5363604e-24
1890	1.5102528e+00	6.5449478e-05	1.1748716e-05	-3.9379936e-21	-5.0487098e-22	-9.2336743e-25	6.1728366e-23	2.8941334e-23
1891	1.5111111e+00	6.5449478e-05	1.1748226e-05	1.0097420e-21	-1.2811101e-21	-1.3805066e-24	-5.3248111e-23	4.8613553e-22
1892	1.5119694e+00	6.5449478e-05	1.1747736e-05	-5.1496840e-21	1.1233379e-21	-2.3127119e-25	-7.8688875e-23	1.6368864e-23
1893	1.5128277e+00	6.5449478e-05	1.1747247e-05	1.3678848e-21	2.1330799e-21	3.6361557e-25	-1.2818990e-22	-1.0965167e-22
1894	1.5136860e+00	6.5449478e-05	1.1746758e-05	-1.3883952e-21	-8.8352421e-22	-2.4921533e-24	-1.8380459e-22	1.6881623e-22
1895	1.5145443e+00	6.5449478e-05	1.1746269e-05	-9.3401131e-22	-2.7136815e-21	-2.6531237e-24	2.0115953e-23	1.4002281e-23
1896	1.5154026e+00	6.5449478e-05	1.1745781e-05	8.9614599e-22	2.1425462e-21	5.4792707e-25	-1.0176306e-22	-1.8557953e-22
1897	1.5162610e+00	6.5449478e-05	1.1745294e-05	3.9127501e-21	1.6913178e-21	1.0970097e-24	5.0487098e-23	3.1554436e-23
1898	1.5171194e+00	6.5449478e-05	1.1744807e-05	1.1485815e-21	9.7187664e-22	3.0136952e-24	1.5895547e-22	1.5185572e-23
1899	1.5179778e+00	6.5449478e-05	1.1744320e-05	1.8932662e-22	-1.6723851e-21	1.3036620e-24	-2.2482536e-23	-9.8607613e-24
1900	1.5188362e+00	6.5449478e-05	1.1743834e-05	1.1675141e-21	3.1743763e-21	8.3123136e-25	-6.6855962e-23	5.7192416e-24
1901	1.5196946e+00	6.5449478e-05	1.1743349e-05	2.1583234e-21	-3.1554436e-21	-3.6361557e-25	-9.3874448e-23	4.3387350e-24
1902	1.5205530e+00	6.5449478e-05	1.1742863e-05	2.5243549e-22	-9.2454498e-22	-8.0215898e-25	-5.1275959e-23	3.9048615e-23
1903	1.5214115e+00	6.5449478e-05	1.1742379e-05	-4.8593832e-21	-5.7050421e-21	-4.4238911e-25	1.9129877e-23	4.6246971e-23
1904	1.5222699e+00	6.5449478e-05	1.1741894e-05	-1.0602291e-21	-1.1675141e-21	-1.0822275e-24	1.7118282e-22	1.9642637e-22
1905	1.5231284e+00	6.5449478e-05	1.1741410e-05	2.4360025e-21	-1.2116904e-21	6.1767112e-25	-3.5538184e-22	1.3647294e-22
1906	1.5239869e+00	6.5449478e-05	1.1740927e-05	-7.0934373e-21	7.3837381e-22	7.4389612e-25	6.8236468e-23	8.8549637e-23
1907	1.5248454e+00	6.5449478e-05	1.1740444e-05	-2.1457017e-22	1.3252863e-22	-7.4408303e-25	-1.8479067e-22	-5.1275959e-24
1908	1.5257040e+00	6.5449478e-05	1.1739962e-05	3.7108017e-21	3.0292259e-22	-5.0295660e-25	7.8886091e-24	1.0373521e-22
1909	1.5265625e+00	6.5449478e-05	1.1739480e-05	3.6989688e-21	-6.1215606e-22	9.3060935e-25	-9.3874448e-23	-1.3805066e-23
1910	1.5274211e+00	6.5449478e-05	1.1738998e-05	-5.0181414e-21	-2.1457017e-22	9.3060935e-25	5.9164568e-25	9.0719004e-24
1911	1.5282796e+00	6.5449478e-05	1.1738517e-05	3.8622630e-21	8.6459155e-22	2.1907166e-24	-1.9445421e-22	1.3824787e-22
1912	1.5291382e+00	6.5449478e-05	1.1738036e-05	9.0245688e-22	-5.9795657e-22	1.0477059e-25	4.1454641e-22	-8.4999763e-23
1913	1.5299968e+00	6.5449478e-05	1.1737556e-05	-2.2592976e-21	2.4360025e-21	-1.6151417e-26	2.5637979e-23	3.0568360e-23
1914	1.5308555e+00	6.5449478e-05	1.1737076e-05	-1.6282089e-21	-1.5524783e-21	-4.0519507e-25	2.1102029e-22	-2.8162334e-22
1915	1.5317141e+00	6.5449478e-05	1.1736597e-05	1.8175355e-21	-4.7962743e-22	3.3280069e-25	5.6009124e-23	1.8932662e-23
1916	1.5325727e+00	6.5449478e-05	1.1736118e-05	-6.3361308e-21	1.6660742e-21	3.5148413e-24	-3.1554436e-23	-5.1275959e-23
1917	1.5334314e+00	6.5449478e-05	1.1735640e-05	6.9419760e-21	8.7090244e-22	-3.4527831e-24	-1.3962838e-22	-1.2621774e-23
1918	1.5342901e+00	6.5449478e-05	1.1735162e-05	-1.2621774e-21	-1.6850069e-21	-4.6212546e-25	2.5663864e-22	-1.8459345e-22
1919	1.5351488e+00	6.5449478e-05	1.1734684e-05	-3.8251605e-21	1.9516056e-22	-6.4094949e-25	9.5362298e-23	-3.1395420e-22
1920	1.5360075e+00	6.5449478e-05	1.1734207e-05	1.6029654e-21	-2.2277432e-21	-2.5788202e-25	4.5901844e-23	-8.5394193e-23
1921	1.5368662e+00	6.5449478e-05	1.1733731e-05	6.5633227e-22	-9.6398803e-22	2.6150609e-25	5.9953429e-23	1.4100889e-22
1922	1.5377250e+00	6.5449478e-05	1.1733255e-05	-2.2214323e-21	3.2185525e-21	1.3511510e-24	-1.9129877e-23	-1.7118282e-22
1923	1.5385837e+00	6.5449478e-05	1.1732779e-05	1.4893694e-21	-1.5146129e-22	2.5199830e-24	-1.7552155e-23	1.6171649e-22
1924	1.5394425e+00	6.5449478e-05	1.1732304e-05	-6.2099130e-21	2.6821271e-21	-6.1803374e-25	2.1693675e-23	-2.3665827e-23
1925	1.5403013e+00	6.5449478e-05	1.1731829e-05	5.0487098e-22	3.5656513e-21	2.2697084e-25	1.0196027e-22	-6.5278240e-23
1926	1.5411601e+00	6.5449478e-05	1.1731355e-05	-2.2214323e-21	-4.1020767e-21	6.0397163e-25	1.7872630e-22	-2.2482536e-23
1927	1.5420189e+00	6.5449478e-05	1.1730881e-05	3.1554436e-22	-7.3837381e-21	1.7463528e-24	1.2621774e-23	5.5417479e-23
1928	1.5428778e+00	6.5449478e-05	1.1730407e-05	7.0681937e-22	1.8175355e-21	1.1685580e-24	-1.2799268e-22	7.0603051e-23
1929	1.5437366e+00	6.5449478e-05	1.1729934e-05	-3.0797130e-21	-1.4136387e-21	2.1847749e-24	-6.5869886e-23	-9.3282802e-23
1930	1.5445955e+00	6.5449478e-05	1.1729462e-05	-3.7865323e-22	-2.5243549e-23	-1.0509999e-24	1.8686143e-22	-4.7331654e-23
1931	1.5454544e+00	6.5449478e-05	1.1728990e-05	9.2138954e-22	-3.1175783e-21	-6.5330499e-25	-8.4802547e-24	-4.2992919e-23
