step	time	pos[0]	pos[1]	pos[2]	quat[0]	quat[1]	quat[2]	quat[3]	transVel[0]	transVel[1]	transVel[2]	angVel[0]	angVel[1]	angVel[2]
2905	8.0805442351265810e-01	6.4146904490447865e-01	4.9942116253085966e-01	5.0000000000000000e-01	9.9959577873753680e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8430250264420562e-02	-2.6121281539326201e-02	-4.1280023601428500e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8838369422698770e-01
2906	8.0836986858048476e-01	6.4146079553408641e-01	4.9941986181782810e-01	5.0000000000000000e-01	9.9959493496674778e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8459901419773073e-02	-2.6153489346500771e-02	-4.1237309996163670e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8808589233995948e-01
2907	8.0868480147910304e-01	6.4145254917567385e-01	4.9941856395131801e-01	5.0000000000000000e-01	9.9959409318611092e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8489451862695869e-02	-2.6185023366108937e-02	-4.1211724245020292e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8774176028023867e-01
2908	8.0899929677252658e-01	6.4144430479755010e-01	4.9941726964205524e-01	5.0000000000000000e-01	9.9959325311567981e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8518911718590119e-02	-2.6216666696487669e-02	-4.1158319081836389e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8743758740359662e-01
2909	8.0931332058389671e-01	6.4143606225069294e-01	4.9941597883660327e-01	5.0000000000000000e-01	9.9959241475208249e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8548281386113931e-02	-2.6248428797281828e-02	-4.1105759644496200e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8713187935417488e-01
2910	8.0962684680707753e-01	6.4142782232250295e-01	4.9941469129262417e-01	5.0000000000000000e-01	9.9959157801733345e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8577563871278338e-02	-2.6279510128604772e-02	-4.1063495044778445e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8685683820946911e-01
2911	8.0993997046607547e-01	6.4141958296206569e-01	4.9941340730092232e-01	5.0000000000000000e-01	9.9959074285620675e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8606761371692348e-02	-2.6310993914970469e-02	-4.1002087615783717e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8655075640258284e-01
2912	8.1025270838290453e-01	6.4141134495367036e-01	4.9941212689064696e-01	5.0000000000000000e-01	9.9958990954172167e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8635864617167148e-02	-2.6342417889041431e-02	-4.0943272845177349e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8620132984700549e-01
2913	8.1056503567378968e-01	6.4140310829526703e-01	4.9941084930310614e-01	5.0000000000000000e-01	9.9958907781430417e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8664882946720021e-02	-2.6373376019464351e-02	-4.0907726121556251e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8590685041437605e-01
2914	8.1087696016766131e-01	6.4139487253284289e-01	4.9940957494210941e-01	5.0000000000000000e-01	9.9958824784492595e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8693810662076397e-02	-2.6404650756359768e-02	-4.0857245902968945e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8556643602909775e-01
2915	8.1118852476356551e-01	6.4138663633351145e-01	4.9940830355312626e-01	5.0000000000000000e-01	9.9958741915782590e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8722664594304823e-02	-2.6435419826691876e-02	-4.0807294942643187e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8529914041604278e-01
2916	8.1149970300612040e-01	6.4137840036621052e-01	4.9940703492251165e-01	5.0000000000000000e-01	9.9958659193301125e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8751438707444787e-02	-2.6466550868854816e-02	-4.0767860615786179e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8500951928116902e-01
2917	8.1181056710192934e-01	6.4137016344529307e-01	4.9940576973488893e-01	5.0000000000000000e-01	9.9958576606511473e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8780136900614779e-02	-2.6497864830869314e-02	-4.0700610032794321e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8471845675097848e-01
2918	8.1212106245220639e-01	6.4136192591873964e-01	4.9940450696135957e-01	5.0000000000000000e-01	9.9958494150197030e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8808761210833655e-02	-2.6529074896031277e-02	-4.0667806434324652e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8444650050147340e-01
2919	8.1243123291642405e-01	6.4135368691038253e-01	4.9940324694410992e-01	5.0000000000000000e-01	9.9958411832301231e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8837309104809559e-02	-2.6560375025927726e-02	-4.0619610078591814e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8413816211756215e-01
2920	8.1274110116646625e-01	6.4134544654679393e-01	4.9940198987216816e-01	5.0000000000000000e-01	9.9958329657522016e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8865779182542069e-02	-2.6591688988161426e-02	-4.0565766002393670e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8382265227330855e-01
2921	8.1305064455955289e-01	6.4133720536842431e-01	4.9940073602788482e-01	5.0000000000000000e-01	9.9958247649089638e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8894163637776457e-02	-2.6623628482100207e-02	-4.0506202969228357e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8347195021710011e-01
2922	8.1335989004583098e-01	6.4132896204654133e-01	4.9939948435715348e-01	5.0000000000000000e-01	9.9958165776010444e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8922473434364014e-02	-2.6654787493328700e-02	-4.0472782489269776e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8315604393139420e-01
2923	8.1366889935452491e-01	6.4132071645255062e-01	4.9939823532568867e-01	5.0000000000000000e-01	9.9958084057340191e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8950702212060284e-02	-2.6686225904074382e-02	-4.0423935338801814e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8279704888113990e-01
2924	8.1397763764834963e-01	6.4131246799194808e-01	4.9939698876288879e-01	5.0000000000000000e-01	9.9958002469066976e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.8978858490286988e-02	-2.6717309503657166e-02	-4.0376993652426205e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8247665650431419e-01
2925	8.1428615344339050e-01	6.4130421608014332e-01	4.9939574498773603e-01	5.0000000000000000e-01	9.9957921010592032e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9006942686615220e-02	-2.6748958555090560e-02	-4.0317554040644014e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8214904746145705e-01
2926	8.1459439932950772e-01	6.4129596151275292e-01	4.9939450418142595e-01	5.0000000000000000e-01	9.9957839672741733e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9034958168490187e-02	-2.6780810928453132e-02	-4.0256257678133759e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8186137080637166e-01
2927	8.1490239370032214e-01	6.4128770319602002e-01	4.9939326575371357e-01	5.0000000000000000e-01	9.9957758442082911e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9062909754881634e-02	-2.6812221143683767e-02	-4.0207948870186498e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8157708062124725e-01
2928	8.1521013245219365e-01	6.4127944173035623e-01	4.9939202910008290e-01	5.0000000000000000e-01	9.9957677340835849e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9090789995033537e-02	-2.6843225882024847e-02	-4.0181457016780593e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8125407421660297e-01
2929	8.1551760312868282e-01	6.4127117797058486e-01	4.9939079491223426e-01	5.0000000000000000e-01	9.9957596367931900e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9118599460837325e-02	-2.6874090673592286e-02	-4.0136302446096067e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8095173701099942e-01
2930	8.1582472191075794e-01	6.4126291491275023e-01	4.9938956385308447e-01	5.0000000000000000e-01	9.9957515564644628e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9146324200193842e-02	-2.6905195008590555e-02	-4.0084297067071086e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8062472152348244e-01
2931	8.1613132558413781e-01	6.4125465684758487e-01	4.9938833713947062e-01	5.0000000000000000e-01	9.9957434966168113e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9173952396398459e-02	-2.6936217653820621e-02	-4.0013034821013097e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8031238425055274e-01
2932	8.1643740762956440e-01	6.4124640334366578e-01	4.9938711465170282e-01	5.0000000000000000e-01	9.9957354573446844e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9201484000351146e-02	-2.6967453923278817e-02	-3.9943498994709382e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7998991185193927e-01
2933	8.1674296045093797e-01	6.4123815435642018e-01	4.9938589595466432e-01	5.0000000000000000e-01	9.9957274361228055e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9228927921116647e-02	-2.6998305473581452e-02	-3.9887023638857620e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7972042944889469e-01
2934	8.1704795680707321e-01	6.4122991038646249e-01	4.9938468088060201e-01	5.0000000000000000e-01	9.9957194370071745e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9256270547861819e-02	-2.7029394743598750e-02	-3.9838471805447029e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7937252367655979e-01
2935	8.1735244067385793e-01	6.4122167067686808e-01	4.9938347040757436e-01	5.0000000000000000e-01	9.9957114578886230e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9283519363989027e-02	-2.7060950873630682e-02	-3.9754497120952879e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7905848145807368e-01
2936	8.1765640262165107e-01	6.4121343491848637e-01	4.9938226314556888e-01	5.0000000000000000e-01	9.9957034974319103e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9310679184814465e-02	-2.7092336188543908e-02	-3.9714069554467879e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7876653290780697e-01
2937	8.1795989649253897e-01	6.4120520304500550e-01	4.9938105928309823e-01	5.0000000000000000e-01	9.9956955558072902e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9337749677571752e-02	-2.7123260207288096e-02	-3.9666152694598734e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7846627853822405e-01
2938	8.1826290237950161e-01	6.4119697537893539e-01	4.9937985850574124e-01	5.0000000000000000e-01	9.9956876346452261e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9364725539415947e-02	-2.7154218766451518e-02	-3.9629915414169841e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7813658890932882e-01
2939	8.1856537310522981e-01	6.4118875206721249e-01	4.9937866050304680e-01	5.0000000000000000e-01	9.9956797296117050e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9391621770446446e-02	-2.7184679039014139e-02	-3.9603653410208058e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7790427094162087e-01
2940	8.1886738754110411e-01	6.4118053248622664e-01	4.9937746638063268e-01	5.0000000000000000e-01	9.9956718423010482e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9418433172075584e-02	-2.7215453376421839e-02	-3.9538004361513810e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7762465504826305e-01
2941	8.1916898430790752e-01	6.4117231503565408e-01	4.9937627516429289e-01	5.0000000000000000e-01	9.9956639737524011e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9445156448622310e-02	-2.7246286423300622e-02	-3.9496704359643607e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7728749352613130e-01
2942	8.1947013942408375e-01	6.4116410033734850e-01	4.9937508712371309e-01	5.0000000000000000e-01	9.9956561251822484e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9471787714118031e-02	-2.7277352240909526e-02	-3.9449533222470686e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7693791946061282e-01
2943	8.1977089005522430e-01	6.4115588809420054e-01	4.9937390207946591e-01	5.0000000000000000e-01	9.9956482961475890e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9498328719067234e-02	-2.7308340267001841e-02	-3.9406518962990219e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7659147249153495e-01
2944	8.2007119266199879e-01	6.4114767743373224e-01	4.9937272078117784e-01	5.0000000000000000e-01	9.9956404853920755e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9524783960407329e-02	-2.7339699586667886e-02	-3.9334643593591139e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7625708005928398e-01
2945	8.2037113138358109e-01	6.4113946877620664e-01	4.9937154240417320e-01	5.0000000000000000e-01	9.9956326909596527e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9551160284952537e-02	-2.7370312922314666e-02	-3.9290891668067891e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7597113749465948e-01
2946	8.2067063785507344e-01	6.4113126273157273e-01	4.9937036669805229e-01	5.0000000000000000e-01	9.9956249121065177e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9577460417614346e-02	-2.7400347245710163e-02	-3.9257349195910068e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7571142744088453e-01
2947	8.2096976443426684e-01	6.4112305805937253e-01	4.9936919391473250e-01	5.0000000000000000e-01	9.9956171518560111e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9603674353358374e-02	-2.7431189581617766e-02	-3.9210392321304549e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7536214586450805e-01
2948	8.2126844662707299e-01	6.4111485550289760e-01	4.9936802446555906e-01	5.0000000000000000e-01	9.9956094095698300e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9629804474390613e-02	-2.7462119857246975e-02	-3.9153102408376562e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7504382735032489e-01
2949	8.2156676080194302e-01	6.4110665380320309e-01	4.9936685825135940e-01	5.0000000000000000e-01	9.9956016850073159e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9655851813579926e-02	-2.7492820484120765e-02	-3.9092528172512972e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7470272716441632e-01
2950	8.2186471903696656e-01	6.4109845270880761e-01	4.9936569529027336e-01	5.0000000000000000e-01	9.9955939783348058e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9681816028836475e-02	-2.7524284352513095e-02	-3.9030975720732281e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7435750575157263e-01
2951	8.2216213090578094e-01	6.4109025755200033e-01	4.9936453599927078e-01	5.0000000000000000e-01	9.9955862922467076e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9707688272523285e-02	-2.7555382998682060e-02	-3.8979983340868408e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7406234612686899e-01
2952	8.2245897315442562e-01	6.4108206939386403e-01	4.9936338004538133e-01	5.0000000000000000e-01	9.9955786254005419e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9733473297918270e-02	-2.7586106028925902e-02	-3.8944370672524906e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7381755333107607e-01
2953	8.2275519886752591e-01	6.4107388887499783e-01	4.9936222815569531e-01	5.0000000000000000e-01	9.9955709820804550e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9759156942220182e-02	-2.7616698027864026e-02	-3.8886762734969037e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7348813137788666e-01
2954	8.2305086575797759e-01	6.4106571505399301e-01	4.9936107962601806e-01	5.0000000000000000e-01	9.9955633582059600e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9784753161711655e-02	-2.7647118584605321e-02	-3.8847848719144895e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7323001045725361e-01
2955	8.2334593878476880e-01	6.4105754791513114e-01	4.9935993561380693e-01	5.0000000000000000e-01	9.9955557566128306e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9810252673219802e-02	-2.7677504824658711e-02	-3.8769272849487513e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7290666752687003e-01
2956	8.2364049422903918e-01	6.4104938685608248e-01	4.9935879507850983e-01	5.0000000000000000e-01	9.9955481766288445e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9835657976953193e-02	-2.7708278715588664e-02	-3.8723246221790955e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7258801472411184e-01
2957	8.2393444670015015e-01	6.4104123229926924e-01	4.9935765819490396e-01	5.0000000000000000e-01	9.9955406190236440e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9860966737269061e-02	-2.7738383835716401e-02	-3.8672014382328461e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7225633655982073e-01
2958	8.2422790955752134e-01	6.4103308299795758e-01	4.9935652503509004e-01	5.0000000000000000e-01	9.9955330807247411e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9886189475638401e-02	-2.7768419956727113e-02	-3.8611969772974889e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7196770650962365e-01
2959	8.2452085477416404e-01	6.4102494004546251e-01	4.9935539636049220e-01	5.0000000000000000e-01	9.9955255638248741e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9911319416479121e-02	-2.7798699938326770e-02	-3.8531093595486816e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7165570778696471e-01
2960	8.2481322233797982e-01	6.4101680280871731e-01	4.9935427158823459e-01	5.0000000000000000e-01	9.9955180678542788e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9936358362146573e-02	-2.7829507905906749e-02	-3.8467429934477965e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7134409321574642e-01
2961	8.2510513885063119e-01	6.4100867080210033e-01	4.9935315013046194e-01	5.0000000000000000e-01	9.9955105923359855e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9961308132178406e-02	-2.7859630179475039e-02	-3.8420282077436725e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7102871009232004e-01
2962	8.2539650771650486e-01	6.4100054430475972e-01	4.9935203201944189e-01	5.0000000000000000e-01	9.9955031376085934e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9986167820643412e-02	-2.7889971109757657e-02	-3.8373339386064929e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7071257867624218e-01
2963	8.2568735559470952e-01	6.4099242289276914e-01	4.9935091720536023e-01	5.0000000000000000e-01	9.9954957043646953e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0010935344794303e-02	-2.7920393510927156e-02	-3.8325906736863717e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7037194642628875e-01
2964	8.2597771476139314e-01	6.4098430707859222e-01	4.9934980538405083e-01	5.0000000000000000e-01	9.9954882910672083e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0035616048013455e-02	-2.7950298751396489e-02	-3.8290351502930820e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7007391505752339e-01
2965	8.2626765980967321e-01	6.4097619511261250e-01	4.9934869674090171e-01	5.0000000000000000e-01	9.9954808964783681e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0060214260051153e-02	-2.7980291347568978e-02	-3.8240000501255154e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6976798502275359e-01
2966	8.2655709964456037e-01	6.4096808785809956e-01	4.9934759194231604e-01	5.0000000000000000e-01	9.9954735215773627e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0084726930097672e-02	-2.8010140484309817e-02	-3.8170213532543631e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6945662859453242e-01
2967	8.2684609561692923e-01	6.4095998423680478e-01	4.9934649084107308e-01	5.0000000000000000e-01	9.9954661665588906e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0109153620872096e-02	-2.8040619822269644e-02	-3.8100943043279326e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6912191561830434e-01
2968	8.2713465843698941e-01	6.4095188501821254e-01	4.9934539326883187e-01	5.0000000000000000e-01	9.9954588327279248e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0133490212936813e-02	-2.8070074948828988e-02	-3.8039391974548165e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6876691656094073e-01
2969	8.2742278088699095e-01	6.4094378890970782e-01	4.9934429903791394e-01	5.0000000000000000e-01	9.9954515179900938e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0157743866130991e-02	-2.8100554022622015e-02	-3.7979351443930137e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6843919043572217e-01
2970	8.2771048072027043e-01	6.4093569614947055e-01	4.9934320869734716e-01	5.0000000000000000e-01	9.9954442236168894e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0181910569704581e-02	-2.8130821430846109e-02	-3.7900759300430265e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6808574844830121e-01
2971	8.2799780444474891e-01	6.4092760561174156e-01	4.9934212179754323e-01	5.0000000000000000e-01	9.9954369490241035e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0205992465690432e-02	-2.8161066705837599e-02	-3.7832167534739632e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6772215880138674e-01
2972	8.2828466736827977e-01	6.4091951862949736e-01	4.9934103732936469e-01	5.0000000000000000e-01	9.9954296929360964e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0229993974762059e-02	-2.8191028706490952e-02	-3.7804304039682464e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6741383766447099e-01
2973	8.2857111905468628e-01	6.4091143529116090e-01	4.9933995571512596e-01	5.0000000000000000e-01	9.9954224557559113e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0253913956792208e-02	-2.8220181584180097e-02	-3.7760822262086330e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6709312452497943e-01
2974	8.2885720723425038e-01	6.4090335394733422e-01	4.9933887695713869e-01	5.0000000000000000e-01	9.9954152347659275e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0277761576645114e-02	-2.8249881505513916e-02	-3.7710046704684101e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6680423945210482e-01
2975	8.2914285775041208e-01	6.4089527534161750e-01	4.9933780145527146e-01	5.0000000000000000e-01	9.9954080308985960e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0301533929465413e-02	-2.8279078260368788e-02	-3.7647834959806878e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6650616422178610e-01
2976	8.2942817045841366e-01	6.4088719894948709e-01	4.9933672826327219e-01	5.0000000000000000e-01	9.9954008436598751e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0325232820782779e-02	-2.8308227214153239e-02	-3.7616007828222635e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6620838492903253e-01
2977	8.2971313802408986e-01	6.4087912439154093e-01	4.9933565808125313e-01	5.0000000000000000e-01	9.9953936729011572e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0348858912242840e-02	-2.8337542173968080e-02	-3.7557880320544367e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6590720272654044e-01
2978	8.2999774586642161e-01	6.4087105178047465e-01	4.9933459050279089e-01	5.0000000000000000e-01	9.9953865175881607e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0372415777612599e-02	-2.8366744144497365e-02	-3.7514163438687070e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6563160487464987e-01
2979	8.3028196054510772e-01	6.4086298052894952e-01	4.9933352554956334e-01	5.0000000000000000e-01	9.9953793786563383e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0395900501821078e-02	-2.8395682327785096e-02	-3.7466399663878686e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6532078159528080e-01
2980	8.3056585260783322e-01	6.4085491114476478e-01	4.9933246304609069e-01	5.0000000000000000e-01	9.9953722560593705e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0419313404258200e-02	-2.8425363065582677e-02	-3.7427945277420734e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6502576355626611e-01
2981	8.3084938250249252e-01	6.4084684414635062e-01	4.9933140261796483e-01	5.0000000000000000e-01	9.9953651474266247e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0442662434339868e-02	-2.8453746786033608e-02	-3.7403197360253698e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6478873216827772e-01
2982	8.3113256152137183e-01	6.4083877902939790e-01	4.9933034537160148e-01	5.0000000000000000e-01	9.9953580579037615e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0465930856997534e-02	-2.8483305953558399e-02	-3.7338419035588921e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6442890122749898e-01
2983	8.3141538422205485e-01	6.4083071592899277e-01	4.9932929031157042e-01	5.0000000000000000e-01	9.9953509847850386e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0489127727235995e-02	-2.8512330703091442e-02	-3.7308502939834330e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6413146197597561e-01
