step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
3974	4.5564345e+00	3.5178577e-01	5.0663370e-01	5.0000000e-01	9.9997697e-01	0.0000000e+00	0.0000000e+00	6.7865254e-03	-1.0041750e-01	1.3888832e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7957207e-01	9.2675667e-05	1.4895043e-08	2.9188653e-07	2.9222495e-07	-4.8641455e-09	5.5974284e-12	8.9874201e-13
3975	4.5572862e+00	3.5170028e-01	5.0663484e-01	5.0000000e-01	9.9997749e-01	0.0000000e+00	0.0000000e+00	6.7089474e-03	-1.0039237e-01	1.3459841e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8222223e-01	9.2666327e-05	1.4925732e-08	2.9168369e-07	2.9205140e-07	-4.8069736e-09	3.4650043e-12	1.2080610e-12
3976	4.5581377e+00	3.5161470e-01	5.0663597e-01	5.0000000e-01	9.9997802e-01	0.0000000e+00	0.0000000e+00	6.6303540e-03	-1.0036737e-01	1.3205724e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8433359e-01	9.2648066e-05	1.4953930e-08	2.9153092e-07	2.9192237e-07	-4.7617287e-09	-5.7055473e-12	1.3188992e-12
3977	4.5589904e+00	3.5152891e-01	5.0663706e-01	5.0000000e-01	9.9997854e-01	0.0000000e+00	0.0000000e+00	6.5508834e-03	-1.0033343e-01	1.2829345e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8590438e-01	9.2632677e-05	1.4979644e-08	2.9141261e-07	2.9182654e-07	-4.7024921e-09	-6.6876881e-12	4.7479686e-13
3978	4.5598454e+00	3.5144321e-01	5.0663813e-01	5.0000000e-01	9.9997906e-01	0.0000000e+00	0.0000000e+00	6.4708498e-03	-1.0030300e-01	1.2512429e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8733305e-01	9.2639690e-05	1.5011887e-08	2.9136906e-07	2.9180874e-07	-4.6569319e-09	-9.6772606e-12	5.2256399e-13
3979	4.5606999e+00	3.5135749e-01	5.0663917e-01	5.0000000e-01	9.9997958e-01	0.0000000e+00	0.0000000e+00	6.3903459e-03	-1.0027072e-01	1.2122577e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8835263e-01	9.2644875e-05	1.5039459e-08	2.9138582e-07	2.9185279e-07	-4.6114761e-09	-2.6341563e-12	2.2147958e-12
3980	4.5615547e+00	3.5127177e-01	5.0664019e-01	5.0000000e-01	9.9998009e-01	0.0000000e+00	0.0000000e+00	6.3095934e-03	-1.0023701e-01	1.1911499e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8884846e-01	9.2661339e-05	1.5068388e-08	2.9153334e-07	2.9202986e-07	-4.5656110e-09	1.8218535e-12	1.6129645e-12
3981	4.5624100e+00	3.5118583e-01	5.0664121e-01	5.0000000e-01	9.9998060e-01	0.0000000e+00	0.0000000e+00	6.2287517e-03	-1.0019759e-01	1.1924956e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8852040e-01	9.2684411e-05	1.5093285e-08	2.9186193e-07	2.9239105e-07	-4.5141059e-09	6.5083979e-12	1.5007724e-12
3982	4.5632676e+00	3.5109985e-01	5.0664224e-01	5.0000000e-01	9.9998110e-01	0.0000000e+00	0.0000000e+00	6.1480875e-03	-1.0015780e-01	1.2001775e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8793211e-01	9.2710258e-05	1.5118864e-08	2.9211500e-07	2.9267012e-07	-4.4716175e-09	-2.0980077e-15	4.4507219e-13
3983	4.5641261e+00	3.5101373e-01	5.0664326e-01	5.0000000e-01	9.9998159e-01	0.0000000e+00	0.0000000e+00	6.0671834e-03	-1.0012334e-01	1.1832361e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8811611e-01	9.2721679e-05	1.5146540e-08	2.9230260e-07	2.9289306e-07	-4.4059211e-09	4.3801021e-12	7.9135035e-13
3984	4.5649862e+00	3.5092762e-01	5.0664427e-01	5.0000000e-01	9.9998208e-01	0.0000000e+00	0.0000000e+00	5.9862128e-03	-1.0009269e-01	1.1703433e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8825753e-01	9.2730162e-05	1.5177456e-08	2.9244408e-07	2.9305925e-07	-4.3614442e-09	2.9209490e-12	8.3676639e-13
3985	4.5658465e+00	3.5084217e-01	5.0664522e-01	5.0000000e-01	9.9998257e-01	0.0000000e+00	0.0000000e+00	5.9047768e-03	-1.0006911e-01	1.1205412e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9072329e-01	9.2704559e-05	1.5201803e-08	2.9216292e-07	2.9281418e-07	-4.3003659e-09	3.5735699e-12	1.0143733e-12
3986	4.5667005e+00	3.5075735e-01	5.0664612e-01	5.0000000e-01	9.9998305e-01	0.0000000e+00	0.0000000e+00	5.8227176e-03	-1.0004377e-01	1.0567260e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9357551e-01	9.2682072e-05	1.5231288e-08	2.9182268e-07	2.9250063e-07	-4.2362031e-09	-1.5452943e-12	1.2904895e-12
3987	4.5675483e+00	3.5067243e-01	5.0664695e-01	5.0000000e-01	9.9998353e-01	0.0000000e+00	0.0000000e+00	5.7391636e-03	-1.0001537e-01	9.7992491e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9682383e-01	9.2647567e-05	1.5253071e-08	2.9137881e-07	2.9208503e-07	-4.1570182e-09	2.2823366e-12	5.6795407e-13
3988	4.5683973e+00	3.5058751e-01	5.0664776e-01	5.0000000e-01	9.9998401e-01	0.0000000e+00	0.0000000e+00	5.6551119e-03	-9.9989126e-02	9.5728668e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9793972e-01	9.2636924e-05	1.5280911e-08	2.9130999e-07	2.9204740e-07	-4.1190746e-09	-3.6918456e-12	4.7131345e-13
3989	4.5692466e+00	3.5050296e-01	5.0664856e-01	5.0000000e-01	9.9998448e-01	0.0000000e+00	0.0000000e+00	5.5707392e-03	-9.9962795e-02	9.4141556e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9949954e-01	9.2634739e-05	1.5314405e-08	2.9117015e-07	2.9194041e-07	-4.0712156e-09	1.0140929e-12	5.9633691e-13
3990	4.5700925e+00	3.5041837e-01	5.0664930e-01	5.0000000e-01	9.9998496e-01	0.0000000e+00	0.0000000e+00	5.4851253e-03	-9.9933503e-02	8.7882637e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0230406e-01	9.2631838e-05	1.5346891e-08	2.9093596e-07	2.9172980e-07	-4.0229472e-09	-2.5477218e-12	-6.6061897e-13
3991	4.5709389e+00	3.5033369e-01	5.0665004e-01	5.0000000e-01	9.9998542e-01	0.0000000e+00	0.0000000e+00	5.3991227e-03	-9.9894603e-02	8.6724129e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0291651e-01	9.2626875e-05	1.5372683e-08	2.9102126e-07	2.9184323e-07	-3.9574796e-09	-9.9777827e-12	-1.0595950e-12
3992	4.5717865e+00	3.5024887e-01	5.0665073e-01	5.0000000e-01	9.9998589e-01	0.0000000e+00	0.0000000e+00	5.3120266e-03	-9.9861771e-02	8.1495101e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0507084e-01	9.2622205e-05	1.5402969e-08	2.9086514e-07	2.9171367e-07	-3.8994865e-09	-2.2743571e-12	-8.4781026e-13
3993	4.5726360e+00	3.5016401e-01	5.0665139e-01	5.0000000e-01	9.9998635e-01	0.0000000e+00	0.0000000e+00	5.2244280e-03	-9.9825621e-02	7.7933456e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0610982e-01	9.2601633e-05	1.5422458e-08	2.9072164e-07	2.9159787e-07	-3.8567619e-09	-7.6741082e-13	-5.0045128e-13
3994	4.5734860e+00	3.5007900e-01	5.0665206e-01	5.0000000e-01	9.9998681e-01	0.0000000e+00	0.0000000e+00	5.1368705e-03	-9.9786683e-02	7.8306532e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0555844e-01	9.2636403e-05	1.5457922e-08	2.9101611e-07	2.9191640e-07	-3.8226518e-09	4.7132468e-13	-1.5403108e-12
3995	4.5743379e+00	3.4999374e-01	5.0665273e-01	5.0000000e-01	9.9998725e-01	0.0000000e+00	0.0000000e+00	5.0491441e-03	-9.9747523e-02	7.7709498e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0525190e-01	9.2686372e-05	1.5493151e-08	2.9131802e-07	2.9224329e-07	-3.7988361e-09	2.9001517e-12	4.5528429e-13
3996	4.5751928e+00	3.4990822e-01	5.0665339e-01	5.0000000e-01	9.9998769e-01	0.0000000e+00	0.0000000e+00	4.9612991e-03	-9.9710453e-02	7.6967992e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0485116e-01	9.2707869e-05	1.5520326e-08	2.9163959e-07	2.9260175e-07	-3.7507785e-09	-7.5073004e-13	7.5433848e-14
3997	4.5760504e+00	3.4982237e-01	5.0665405e-01	5.0000000e-01	9.9998813e-01	0.0000000e+00	0.0000000e+00	4.8731502e-03	-9.9662321e-02	7.7173953e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0466901e-01	9.2718858e-05	1.5544903e-08	2.9181486e-07	2.9280346e-07	-3.6793884e-09	-4.4612980e-13	3.1576108e-13
3998	4.5769118e+00	3.4973642e-01	5.0665466e-01	5.0000000e-01	9.9998856e-01	0.0000000e+00	0.0000000e+00	4.7836712e-03	-9.9628042e-02	7.0675000e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0744743e-01	9.2692104e-05	1.5563781e-08	2.9149402e-07	2.9251222e-07	-3.5931669e-09	-9.0781077e-12	-1.1985944e-12
3999	4.5777745e+00	3.4965030e-01	5.0665521e-01	5.0000000e-01	9.9998899e-01	0.0000000e+00	0.0000000e+00	4.6926303e-03	-9.9598815e-02	6.3263202e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1056168e-01	9.2657547e-05	1.5588170e-08	2.9106648e-07	2.9211202e-07	-3.5124978e-09	-1.0359687e-11	-1.1245120e-12
4000	4.5786392e+00	3.4956459e-01	5.0665572e-01	5.0000000e-01	9.9998941e-01	0.0000000e+00	0.0000000e+00	4.6013577e-03	-9.9561322e-02	5.9659913e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1204863e-01	9.2658956e-05	1.5617170e-08	2.9095301e-07	2.9202475e-07	-3.4447189e-09	-4.5306235e-12	-5.4134205e-13
4001	4.5795001e+00	3.4947905e-01	5.0665623e-01	5.0000000e-01	9.9998983e-01	0.0000000e+00	0.0000000e+00	4.5100909e-03	-9.9528622e-02	5.9034862e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1240150e-01	9.2643757e-05	1.5645964e-08	2.9101427e-07	2.9211698e-07	-3.3897788e-09	-6.0585000e-12	-6.4297231e-13
4002	4.5803595e+00	3.4939383e-01	5.0665669e-01	5.0000000e-01	9.9999024e-01	0.0000000e+00	0.0000000e+00	4.4182133e-03	-9.9502317e-02	5.3763446e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1455704e-01	9.2609738e-05	1.5672979e-08	2.9075050e-07	2.9187941e-07	-3.3370306e-09	-4.2407909e-12	-1.1186686e-13
4003	4.5812159e+00	3.4930869e-01	5.0665712e-01	5.0000000e-01	9.9999064e-01	0.0000000e+00	0.0000000e+00	4.3257424e-03	-9.9465777e-02	5.0270394e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1605151e-01	9.2588216e-05	1.5697549e-08	2.9054869e-07	2.9170264e-07	-3.2635521e-09	-3.1985659e-12	-2.0674757e-12
4004	4.5820720e+00	3.4922347e-01	5.0665752e-01	5.0000000e-01	9.9999104e-01	0.0000000e+00	0.0000000e+00	4.2324049e-03	-9.9433055e-02	4.7026003e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.1780876e-01	9.2567797e-05	1.5721948e-08	2.9039066e-07	2.9157546e-07	-3.1970883e-09	4.8634899e-12	-1.6567029e-13
4005	4.5829290e+00	3.4913816e-01	5.0665788e-01	5.0000000e-01	9.9999144e-01	0.0000000e+00	0.0000000e+00	4.1378681e-03	-9.9407311e-02	4.1715581e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2031210e-01	9.2559868e-05	1.5751332e-08	2.9018088e-07	2.9139727e-07	-3.1440923e-09	1.8694908e-12	6.6909978e-14
4006	4.5837872e+00	3.4905283e-01	5.0665819e-01	5.0000000e-01	9.9999183e-01	0.0000000e+00	0.0000000e+00	4.0424486e-03	-9.9377062e-02	3.5611431e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2225667e-01	9.2565554e-05	1.5780979e-08	2.9000977e-07	2.9126057e-07	-3.0775382e-09	3.9837102e-12	1.3766965e-12
4007	4.5846459e+00	3.4896734e-01	5.0665847e-01	5.0000000e-01	9.9999221e-01	0.0000000e+00	0.0000000e+00	3.9466065e-03	-9.9335910e-02	3.3449977e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2275230e-01	9.2609387e-05	1.5815541e-08	2.9020721e-07	2.9148726e-07	-3.0106648e-09	1.9203518e-12	1.4786238e-12
4008	4.5855064e+00	3.4888178e-01	5.0665874e-01	5.0000000e-01	9.9999259e-01	0.0000000e+00	0.0000000e+00	3.8504690e-03	-9.9301172e-02	3.0649187e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2314857e-01	9.2644244e-05	1.5851308e-08	2.9038154e-07	2.9168923e-07	-2.9704909e-09	2.9462501e-13	9.5316630e-13
4009	4.5863681e+00	3.4879624e-01	5.0665899e-01	5.0000000e-01	9.9999295e-01	0.0000000e+00	0.0000000e+00	3.7540598e-03	-9.9261945e-02	2.9155704e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2375034e-01	9.2674332e-05	1.5886520e-08	2.9049279e-07	2.9182557e-07	-2.9150809e-09	-1.6537988e-13	6.8955551e-13
4010	4.5872298e+00	3.4871066e-01	5.0665920e-01	5.0000000e-01	9.9999331e-01	0.0000000e+00	0.0000000e+00	3.6569894e-03	-9.9218447e-02	2.5019485e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2508566e-01	9.2670103e-05	1.5909083e-08	2.9038388e-07	2.9174112e-07	-2.8359519e-09	-4.3039690e-12	4.7823915e-13
4011	4.5880924e+00	3.4862502e-01	5.0665941e-01	5.0000000e-01	9.9999366e-01	0.0000000e+00	0.0000000e+00	3.5596475e-03	-9.9178341e-02	2.3682507e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2546435e-01	9.2693854e-05	1.5942001e-08	2.9043376e-07	2.9182309e-07	-2.7672328e-09	-6.2638530e-12	-5.6240260e-13
4012	4.5889559e+00	3.4853969e-01	5.0665958e-01	5.0000000e-01	9.9999401e-01	0.0000000e+00	0.0000000e+00	3.4620464e-03	-9.9138805e-02	2.0034615e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2679630e-01	9.2689703e-05	1.5969932e-08	2.9030199e-07	2.9172621e-07	-2.6643335e-09	-7.7407174e-12	-4.9043404e-13
4013	4.5898165e+00	3.4845461e-01	5.0665974e-01	5.0000000e-01	9.9999434e-01	0.0000000e+00	0.0000000e+00	3.3646241e-03	-9.9105099e-02	1.9047004e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2694759e-01	9.2688748e-05	1.5997535e-08	2.9034378e-07	2.9179741e-07	-2.6323020e-09	-1.4341294e-11	-2.4166171e-12
4014	4.5906751e+00	3.4836951e-01	5.0665989e-01	5.0000000e-01	9.9999466e-01	0.0000000e+00	0.0000000e+00	3.2666215e-03	-9.9063181e-02	1.6878183e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2816962e-01	9.2692428e-05	1.6029117e-08	2.9032887e-07	2.9180975e-07	-2.5412945e-09	-9.5219205e-12	-1.0195415e-12
4015	4.5915341e+00	3.4828452e-01	5.0666001e-01	5.0000000e-01	9.9999498e-01	0.0000000e+00	0.0000000e+00	3.1680848e-03	-9.9018958e-02	1.3829608e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.2961927e-01	9.2666719e-05	1.6049650e-08	2.9009534e-07	2.9159836e-07	-2.4645395e-09	-1.2728827e-11	-4.4522950e-13
4016	4.5923924e+00	3.4819953e-01	5.0666008e-01	5.0000000e-01	9.9999529e-01	0.0000000e+00	0.0000000e+00	3.0683795e-03	-9.8990035e-02	8.3085519e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3224276e-01	9.2644159e-05	1.6082210e-08	2.8971605e-07	2.9125082e-07	-2.3841027e-09	-1.2470587e-12	-5.8540262e-15
4017	4.5932510e+00	3.4811450e-01	5.0666013e-01	5.0000000e-01	9.9999560e-01	0.0000000e+00	0.0000000e+00	2.9680865e-03	-9.8950033e-02	6.0275800e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3343233e-01	9.2617391e-05	1.6104855e-08	2.8955551e-07	2.9112027e-07	-2.2932328e-09	7.6081938e-12	1.2971161e-12
4018	4.5941103e+00	3.4802942e-01	5.0666013e-01	5.0000000e-01	9.9999589e-01	0.0000000e+00	0.0000000e+00	2.8667069e-03	-9.8912620e-02	-2.3807478e-08	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3572229e-01	9.2601546e-05	1.6130300e-08	2.8930752e-07	2.9090460e-07	-2.2064030e-09	3.3388756e-12	1.3433698e-12
4019	4.5949705e+00	3.4794439e-01	5.0666009e-01	5.0000000e-01	9.9999618e-01	0.0000000e+00	0.0000000e+00	2.7643230e-03	-9.8877296e-02	-4.5227122e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3810808e-01	9.2608854e-05	1.6165575e-08	2.8923832e-07	2.9086411e-07	-2.1144140e-09	2.7736496e-13	-1.7470603e-12
4020	4.5958305e+00	3.4785940e-01	5.0666003e-01	5.0000000e-01	9.9999646e-01	0.0000000e+00	0.0000000e+00	2.6617115e-03	-9.8838222e-02	-7.7753972e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3866297e-01	9.2625647e-05	1.6194855e-08	2.8933828e-07	2.9099224e-07	-2.0648450e-09	-2.5339332e-12	-1.2736068e-12
4021	4.5966904e+00	3.4777435e-01	5.0665994e-01	5.0000000e-01	9.9999673e-01	0.0000000e+00	0.0000000e+00	2.5587091e-03	-9.8805984e-02	-1.0257413e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3934366e-01	9.2638784e-05	1.6224706e-08	2.8934870e-07	2.9103209e-07	-2.0213881e-09	-2.3518395e-12	8.9895245e-13
4022	4.5975511e+00	3.4768939e-01	5.0665985e-01	5.0000000e-01	9.9999698e-01	0.0000000e+00	0.0000000e+00	2.4559152e-03	-9.8772741e-02	-1.0686142e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3899041e-01	9.2639477e-05	1.6252205e-08	2.8942289e-07	2.9113590e-07	-1.9853698e-09	-2.9611942e-12	3.5135283e-13
4023	4.5984113e+00	3.4760440e-01	5.0665973e-01	5.0000000e-01	9.9999723e-01	0.0000000e+00	0.0000000e+00	2.3528645e-03	-9.8739212e-02	-1.2922202e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.3945290e-01	9.2670206e-05	1.6286755e-08	2.8956478e-07	2.9130506e-07	-1.9559774e-09	-3.5153818e-12	1.3695462e-12
4024	4.5992720e+00	3.4751942e-01	5.0665959e-01	5.0000000e-01	9.9999747e-01	0.0000000e+00	0.0000000e+00	2.2493592e-03	-9.8697594e-02	-1.6489362e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4044254e-01	9.2673999e-05	1.6314262e-08	2.8947633e-07	2.9124218e-07	-1.8732344e-09	-1.0044497e-11	-4.7941651e-13
4025	4.6001330e+00	3.4743475e-01	5.0665942e-01	5.0000000e-01	9.9999770e-01	0.0000000e+00	0.0000000e+00	2.1454162e-03	-9.8652508e-02	-2.0168570e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4219892e-01	9.2663271e-05	1.6336954e-08	2.8931189e-07	2.9110000e-07	-1.7743275e-09	-1.2713388e-11	7.1228850e-13
4026	4.6009913e+00	3.4734967e-01	5.0665923e-01	5.0000000e-01	9.9999792e-01	0.0000000e+00	0.0000000e+00	2.0404265e-03	-9.8621501e-02	-2.2241232e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4340009e-01	9.2674781e-05	1.6368845e-08	2.8932464e-07	2.9114358e-07	-1.7109817e-09	-4.7454068e-15	5.4414641e-13
4027	4.6018540e+00	3.4726442e-01	5.0665901e-01	5.0000000e-01	9.9999813e-01	0.0000000e+00	0.0000000e+00	1.9346981e-03	-9.8585714e-02	-2.4689465e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4453083e-01	9.2689411e-05	1.6402155e-08	2.8934227e-07	2.9118391e-07	-1.6387041e-09	-6.9950012e-12	-6.7772042e-13
4028	4.6027188e+00	3.4717899e-01	5.0665879e-01	5.0000000e-01	9.9999833e-01	0.0000000e+00	0.0000000e+00	1.8283797e-03	-9.8545861e-02	-2.5635012e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4528347e-01	9.2646553e-05	1.6419828e-08	2.8906892e-07	2.9093914e-07	-1.5261245e-09	-4.2262814e-12	-1.2690950e-12
4029	4.6035857e+00	3.4709385e-01	5.0665857e-01	5.0000000e-01	9.9999852e-01	0.0000000e+00	0.0000000e+00	1.7223525e-03	-9.8521902e-02	-2.6127831e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4538458e-01	9.2655632e-05	1.6458888e-08	2.8926445e-07	2.9116618e-07	-1.4813408e-09	-9.2116566e-12	-1.9446748e-12
4030	4.6044498e+00	3.4700840e-01	5.0665832e-01	5.0000000e-01	9.9999869e-01	0.0000000e+00	0.0000000e+00	1.6157681e-03	-9.8493479e-02	-2.8050720e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4571929e-01	9.2690693e-05	1.6497148e-08	2.8941708e-07	2.9134761e-07	-1.4559046e-09	-7.1440998e-12	-2.7461100e-12
4031	4.6053174e+00	3.4692337e-01	5.0665808e-01	5.0000000e-01	9.9999886e-01	0.0000000e+00	0.0000000e+00	1.5098548e-03	-9.8446566e-02	-2.8073573e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4524834e-01	9.2715153e-05	1.6523979e-08	2.8962962e-07	2.9158381e-07	-1.3939526e-09	-5.7236373e-12	-8.0241406e-13
4032	4.6061811e+00	3.4683781e-01	5.0665776e-01	5.0000000e-01	9.9999902e-01	0.0000000e+00	0.0000000e+00	1.4018880e-03	-9.8409452e-02	-3.6899890e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.4836407e-01	9.2715465e-05	1.6555227e-08	2.8922820e-07	2.9120961e-07	-1.2782400e-09	-5.9917901e-12	-1.0339934e-12
4033	4.6070505e+00	3.4675238e-01	5.0665735e-01	5.0000000e-01	9.9999916e-01	0.0000000e+00	0.0000000e+00	1.2923192e-03	-9.8370922e-02	-4.6828331e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5232495e-01	9.2681050e-05	1.6578196e-08	2.8863781e-07	2.9064197e-07	-1.1676656e-09	-6.9023633e-12	-2.1259576e-12
4034	4.6079190e+00	3.4666687e-01	5.0665690e-01	5.0000000e-01	9.9999930e-01	0.0000000e+00	0.0000000e+00	1.1817077e-03	-9.8332278e-02	-5.2601666e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5441890e-01	9.2700463e-05	1.6610782e-08	2.8852792e-07	2.9055866e-07	-1.0885147e-09	-4.4536100e-12	-1.0071541e-12
4035	4.6087885e+00	3.4658115e-01	5.0665643e-01	5.0000000e-01	9.9999943e-01	0.0000000e+00	0.0000000e+00	1.0706757e-03	-9.8291332e-02	-5.3775982e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5461774e-01	9.2706280e-05	1.6635384e-08	2.8859978e-07	2.9065870e-07	-1.0453475e-09	-1.4331964e-12	-5.2894434e-15
4036	4.6096607e+00	3.4649532e-01	5.0665597e-01	5.0000000e-01	9.9999954e-01	0.0000000e+00	0.0000000e+00	9.5980202e-04	-9.8259287e-02	-5.2275958e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5386627e-01	9.2710200e-05	1.6663935e-08	2.8882661e-07	2.9092283e-07	-1.0093670e-09	5.8529745e-12	4.7032411e-13
4037	4.6105341e+00	3.4640961e-01	5.0665550e-01	5.0000000e-01	9.9999964e-01	0.0000000e+00	0.0000000e+00	8.4905412e-04	-9.8224859e-02	-5.3415768e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5384248e-01	9.2709463e-05	1.6689266e-08	2.8893911e-07	2.9106889e-07	-9.4581177e-10	6.1348616e-12	9.1976244e-13
4038	4.6114067e+00	3.4632375e-01	5.0665507e-01	5.0000000e-01	9.9999973e-01	0.0000000e+00	0.0000000e+00	7.3869291e-04	-9.8180585e-02	-4.9646996e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5239593e-01	9.2713743e-05	1.6715826e-08	2.8914485e-07	2.9130584e-07	-8.7172898e-10	7.1565775e-12	1.4690311e-12
4039	4.6122812e+00	3.4623772e-01	5.0665458e-01	5.0000000e-01	9.9999980e-01	0.0000000e+00	0.0000000e+00	6.2651178e-04	-9.8144697e-02	-5.5995682e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5594527e-01	9.2649094e-05	1.6727613e-08	2.8846183e-07	2.9064916e-07	-7.5861650e-10	2.0298947e-12	6.2009118e-13
4040	4.6131578e+00	3.4615147e-01	5.0665405e-01	5.0000000e-01	9.9999987e-01	0.0000000e+00	0.0000000e+00	5.1316002e-04	-9.8099734e-02	-6.0579375e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5785915e-01	9.2645199e-05	1.6751890e-08	2.8829400e-07	2.9050544e-07	-6.4745858e-10	-5.3440284e-12	-5.1526952e-13
4041	4.6140370e+00	3.4606495e-01	5.0665349e-01	5.0000000e-01	9.9999992e-01	0.0000000e+00	0.0000000e+00	3.9880145e-04	-9.8052514e-02	-6.2793923e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5919764e-01	9.2623952e-05	1.6773106e-08	2.8811504e-07	2.9034306e-07	-5.4970170e-10	-4.2160811e-12	-1.8696894e-13
4042	4.6149194e+00	3.4597828e-01	5.0665291e-01	5.0000000e-01	9.9999996e-01	0.0000000e+00	0.0000000e+00	2.8389007e-04	-9.8014827e-02	-6.5861974e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.5988877e-01	9.2652646e-05	1.6803052e-08	2.8820974e-07	2.9046612e-07	-4.8595481e-10	2.4815105e-12	-2.9261317e-13
4043	4.6158037e+00	3.4589169e-01	5.0665231e-01	5.0000000e-01	9.9999999e-01	0.0000000e+00	0.0000000e+00	1.6871212e-04	-9.7978586e-02	-6.7515227e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.6065222e-01	9.2641689e-05	1.6823435e-08	2.8811687e-07	2.9039895e-07	-4.0483476e-10	3.9826470e-12	3.6914429e-14
