step	time	pos[0]	pos[1]	pos[2]	quat[0]	quat[1]	quat[2]	quat[3]	transVel[0]	transVel[1]	transVel[2]	angVel[0]	angVel[1]	angVel[2]
2013	5.2704070260369917e-01	6.4700482982337582e-01	5.0044020306538117e-01	5.0000000000000000e-01	9.9999584075146519e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8841774859184421e-03	-1.8736596866731955e-02	-5.9601112910856577e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7532820788646278e-01
2014	5.2715903875650838e-01	6.4700261253695623e-01	5.0044013209858207e-01	5.0000000000000000e-01	9.9999587063554540e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8737974628540467e-03	-1.8739937960126938e-02	-5.9979324341538089e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7545932964881553e-01
2015	5.2727758207765874e-01	6.4700039055234149e-01	5.0044006068275348e-01	5.0000000000000000e-01	9.9999590048459319e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8633920457575555e-03	-1.8743511158591193e-02	-6.0242693407040878e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7555013893645957e-01
2016	5.2739605510578258e-01	6.4699816963998003e-01	5.0043998893671304e-01	5.0000000000000000e-01	9.9999593022640543e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8529862646156467e-03	-1.8747214047418050e-02	-6.0562424775187211e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7567573274648901e-01
2017	5.2751427646580851e-01	6.4699595341931504e-01	5.0043991698362544e-01	5.0000000000000000e-01	9.9999595981454814e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8425964505825710e-03	-1.8750769040881448e-02	-6.0877319146600511e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7581082639416099e-01
2018	5.2763219711050624e-01	6.4699374193910142e-01	5.0043984475889003e-01	5.0000000000000000e-01	9.9999598924828070e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8322230407772306e-03	-1.8754355177137649e-02	-6.1249851230710511e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7594314779451842e-01
2019	5.2774985710857436e-01	6.4699153452043257e-01	5.0043977238402793e-01	5.0000000000000000e-01	9.9999601853350861e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8218641233563294e-03	-1.8757769438702471e-02	-6.1501290913712340e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7605265720031676e-01
2020	5.2786728317732923e-01	6.4698933107695378e-01	5.0043969972993718e-01	5.0000000000000000e-01	9.9999604767410188e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8115184821412729e-03	-1.8761215679253943e-02	-6.1861312922678960e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7617658724492757e-01
2021	5.2798445094958879e-01	6.4698713198146807e-01	5.0043962685568877e-01	5.0000000000000000e-01	9.9999607666269463e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.8011888937097781e-03	-1.8764677354073594e-02	-6.2182918700276317e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7628352988913204e-01
2022	5.2810140222572954e-01	6.4698493683551739e-01	5.0043955382467664e-01	5.0000000000000000e-01	9.9999610550414564e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7908737953825486e-03	-1.8768043001708371e-02	-6.2440002041871002e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7638459588839112e-01
2023	5.2821813739865320e-01	6.4698274521796129e-01	5.0043948055089527e-01	5.0000000000000000e-01	9.9999613420629496e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7805705288245224e-03	-1.8771441262287764e-02	-6.2759785781710850e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7649786835299308e-01
2024	5.2833464758441551e-01	6.4698055798943710e-01	5.0043940701210787e-01	5.0000000000000000e-01	9.9999616276122016e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7702820859230150e-03	-1.8774905437919067e-02	-6.3124806773203542e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7663018237303726e-01
2025	5.2845096064265817e-01	6.4697837439309758e-01	5.0043933319969436e-01	5.0000000000000000e-01	9.9999619117808258e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7600053129876721e-03	-1.8778225461357722e-02	-6.3476299077053666e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7675455254173347e-01
2026	5.2856714383960934e-01	6.4697619238215753e-01	5.0043925903441078e-01	5.0000000000000000e-01	9.9999621947989026e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7497319737326614e-03	-1.8781625815619544e-02	-6.3837654472156469e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7685589233493412e-01
2027	5.2868316135572968e-01	6.4697401285280243e-01	5.0043918461149883e-01	5.0000000000000000e-01	9.9999624765799844e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7394652622732998e-03	-1.8784832255084979e-02	-6.4143293734894471e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7697323370295981e-01
2028	5.2879913597280392e-01	6.4697183435146866e-01	5.0043910986344620e-01	5.0000000000000000e-01	9.9999627572744587e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7291997432241028e-03	-1.8788218237850724e-02	-6.4465543551678621e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7706808827166604e-01
2029	5.2891500160330907e-01	6.4696965669881701e-01	5.0043903480219409e-01	5.0000000000000000e-01	9.9999630369316550e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7189336156857704e-03	-1.8791498513614280e-02	-6.4772194305667277e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7717851926670256e-01
2030	5.2903081573458621e-01	6.4696747973484092e-01	5.0043895941095917e-01	5.0000000000000000e-01	9.9999633155770951e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7086659306131884e-03	-1.8794848686411125e-02	-6.5089127294007854e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7729305587389110e-01
2031	5.2914657430665102e-01	6.4696530336310054e-01	5.0043888372851419e-01	5.0000000000000000e-01	9.9999635931961295e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6983972131349654e-03	-1.8798378319851348e-02	-6.5370598482003778e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7739243521430034e-01
2032	5.2926227981515694e-01	6.4696312748698204e-01	5.0043880765556670e-01	5.0000000000000000e-01	9.9999638698682358e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6881244947172082e-03	-1.8801683330845850e-02	-6.5734416436501154e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7753317617560460e-01
2033	5.2937802539236145e-01	6.4696095135616583e-01	5.0043873123403415e-01	5.0000000000000000e-01	9.9999641456390298e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6778460260190088e-03	-1.8804963599612652e-02	-6.6039418537549742e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7764274461345422e-01
2034	5.2949374277523020e-01	6.4695877439316052e-01	5.0043865442076674e-01	5.0000000000000000e-01	9.9999644205887706e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6675587317076506e-03	-1.8808129500395773e-02	-6.6363731387263200e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7775722803657190e-01
2035	5.2960953414003598e-01	6.4695659633604163e-01	5.0043857719180651e-01	5.0000000000000000e-01	9.9999646947548382e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6572611027299042e-03	-1.8811220365656033e-02	-6.6700316433513144e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7787564230879258e-01
2036	5.2972540890186792e-01	6.4695441673666254e-01	5.0043849952258357e-01	5.0000000000000000e-01	9.9999649681957270e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6469508085216397e-03	-1.8814313539667556e-02	-6.7044114971773043e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7799765588571956e-01
2037	5.2984134766302304e-01	6.4695223551266823e-01	5.0043842147880346e-01	5.0000000000000000e-01	9.9999652409159245e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6366275302506085e-03	-1.8817400408755795e-02	-6.7328301194491890e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7811828508779590e-01
2038	5.2995736875163857e-01	6.4695005221224000e-01	5.0043834299219436e-01	5.0000000000000000e-01	9.9999655129831544e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6262885362384439e-03	-1.8820691997809082e-02	-6.7657766024803662e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7825095719707185e-01
2039	5.3007345775404247e-01	6.4694786668358617e-01	5.0043826405727476e-01	5.0000000000000000e-01	9.9999657843897849e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6159339318819158e-03	-1.8823938692565795e-02	-6.7986575459434316e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7836884161677549e-01
2040	5.3018968750984641e-01	6.4694567853080420e-01	5.0043818470214740e-01	5.0000000000000000e-01	9.9999660551515657e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.6055629265906567e-03	-1.8827096325695462e-02	-6.8277984925698809e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7846704549663450e-01
2041	5.3030603817751398e-01	6.4694348771549104e-01	5.0043810492288221e-01	5.0000000000000000e-01	9.9999663252638016e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5951755046290503e-03	-1.8830301969533454e-02	-6.8571168234747917e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7856270435983501e-01
2042	5.3042249481950421e-01	6.4694129449323790e-01	5.0043802468042042e-01	5.0000000000000000e-01	9.9999665947390848e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5847709809722931e-03	-1.8833446558915272e-02	-6.8905105894662003e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7869023278952814e-01
2043	5.3053910609014565e-01	6.4693909819495243e-01	5.0043794408042208e-01	5.0000000000000000e-01	9.9999668635874583e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5743487581102926e-03	-1.8836601703719605e-02	-6.9126770093634994e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7877345293805871e-01
2044	5.3065586558659561e-01	6.4693689826982026e-01	5.0043786299252380e-01	5.0000000000000000e-01	9.9999671319046668e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5639048858434039e-03	-1.8839784619291946e-02	-6.9442296769117718e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7887968147165267e-01
2045	5.3077284203027375e-01	6.4693469399205439e-01	5.0043778141077888e-01	5.0000000000000000e-01	9.9999673997668859e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5534361153573379e-03	-1.8843020042970230e-02	-6.9739235147495127e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7898279506932524e-01
2046	5.3088957192085218e-01	6.4693249450535240e-01	5.0043769956445316e-01	5.0000000000000000e-01	9.9999676660835235e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5429850256434954e-03	-1.8846211233786624e-02	-7.0129687144159620e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7910004517957229e-01
2047	5.3100601594633190e-01	6.4693029959332038e-01	5.0043761754737570e-01	5.0000000000000000e-01	9.9999679308857825e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5325506035374502e-03	-1.8849307696208212e-02	-7.0434035940285494e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7921653659467776e-01
2048	5.3112224147480447e-01	6.4692810886939833e-01	5.0043753533751545e-01	5.0000000000000000e-01	9.9999681942219965e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5221311395165666e-03	-1.8852512694367347e-02	-7.0746588275722268e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7933223178639646e-01
2049	5.3123823936039116e-01	6.4692592213878031e-01	5.0043745303254861e-01	5.0000000000000000e-01	9.9999684560686120e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5117277574576219e-03	-1.8855658828886339e-02	-7.0969618353443668e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7941235422379070e-01
2050	5.3135400883184047e-01	6.4692373922258395e-01	5.0043737050522319e-01	5.0000000000000000e-01	9.9999687164964035e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.5013378286011831e-03	-1.8858732956631763e-02	-7.1297322117276694e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7952270416471619e-01
2051	5.3146953818941256e-01	6.4692156012908719e-01	5.0043728770578555e-01	5.0000000000000000e-01	9.9999689755176235e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4909610294369801e-03	-1.8862023985874124e-02	-7.1670397881375906e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7964171321282760e-01
2052	5.3158482259459561e-01	6.4691938500482327e-01	5.0043720476510978e-01	5.0000000000000000e-01	9.9999692330809298e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4805995944481851e-03	-1.8865125907242444e-02	-7.1935489679986794e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7973260912144351e-01
2053	5.3169983341649640e-01	6.4691721452868400e-01	5.0043712162484522e-01	5.0000000000000000e-01	9.9999694891587143e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4702548345950362e-03	-1.8868106358683960e-02	-7.2274434437990436e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7985604510132464e-01
2054	5.3181464569934178e-01	6.4691504792911914e-01	5.0043703821598562e-01	5.0000000000000000e-01	9.9999697438609836e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4599224884068005e-03	-1.8871265867654988e-02	-7.2649823752651236e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7999176917095083e-01
2055	5.3192927095369669e-01	6.4691288423564219e-01	5.0043695457728710e-01	5.0000000000000000e-01	9.9999699972575185e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4495998642120858e-03	-1.8874442366862192e-02	-7.2960140251205729e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8009423658214185e-01
2056	5.3204379789531231e-01	6.4691072192956189e-01	5.0043687062280851e-01	5.0000000000000000e-01	9.9999702495328557e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4392795202936124e-03	-1.8877619926026216e-02	-7.3294930414146699e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8020030914294102e-01
2057	5.3215822891070275e-01	6.4690856171874356e-01	5.0043678636736844e-01	5.0000000000000000e-01	9.9999705006193662e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4289642699445225e-03	-1.8880609613063266e-02	-7.3640686305278592e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8031461579518454e-01
2058	5.3227258441620506e-01	6.4690640275575251e-01	5.0043670183390832e-01	5.0000000000000000e-01	9.9999707506092350e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4186503670055822e-03	-1.8883800514906797e-02	-7.3938877311096891e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8042574935584801e-01
2059	5.3238686060649343e-01	6.4690424432160520e-01	5.0043661695222996e-01	5.0000000000000000e-01	9.9999709995880115e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.4083342764866641e-03	-1.8886694344710814e-02	-7.4273024153799136e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8053589095620654e-01
2060	5.3250108543579699e-01	6.4690208624284884e-01	5.0043653183209613e-01	5.0000000000000000e-01	9.9999712475522462e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3980161141179961e-03	-1.8889745702298122e-02	-7.4505977972650944e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8063105946258470e-01
2061	5.3261533069598954e-01	6.4689992808086361e-01	5.0043644637051998e-01	5.0000000000000000e-01	9.9999714945528106e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3876937224608522e-03	-1.8893259731572534e-02	-7.4815874166357990e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8073173959725947e-01
2062	5.3272950192331336e-01	6.4689777015709649e-01	5.0043636059269125e-01	5.0000000000000000e-01	9.9999717405848398e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3773672510145555e-03	-1.8896347468186157e-02	-7.5113295573283625e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8085267828134832e-01
2063	5.3284375415387331e-01	6.4689561095211001e-01	5.0043627436510774e-01	5.0000000000000000e-01	9.9999719858082170e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3670298918015728e-03	-1.8899336430221413e-02	-7.5474265835331303e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8096454991060129e-01
2064	5.3295806280948455e-01	6.4689345050343272e-01	5.0043618768686327e-01	5.0000000000000000e-01	9.9999722302054039e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3566822457852994e-03	-1.8902520291553572e-02	-7.5837824482993354e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8107084551714892e-01
2065	5.3307244459574576e-01	6.4689128858920120e-01	5.0043610058729682e-01	5.0000000000000000e-01	9.9999724738135531e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3463225934018919e-03	-1.8905405504129252e-02	-7.6166417625409552e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8118569907500762e-01
2066	5.3318689081788762e-01	6.4688912511422192e-01	5.0043601300148499e-01	5.0000000000000000e-01	9.9999727166602315e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3359495949526695e-03	-1.8908321275904538e-02	-7.6548177605597885e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8131619423126807e-01
2067	5.3330141954938881e-01	6.4688695963929921e-01	5.0043592505026624e-01	5.0000000000000000e-01	9.9999729587446728e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3255631045386313e-03	-1.8911286482853250e-02	-7.6808587214299406e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8141279516539163e-01
2068	5.3341602222644724e-01	6.4688479188523806e-01	5.0043583666356362e-01	5.0000000000000000e-01	9.9999732001171071e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3151607711702064e-03	-1.8914316488713036e-02	-7.7120098466434679e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8152756232460787e-01
2069	5.3353074243932497e-01	6.4688262190115864e-01	5.0043574775698552e-01	5.0000000000000000e-01	9.9999734407832797e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.3047421309508424e-03	-1.8917188865306390e-02	-7.7505754317432822e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8165286321508931e-01
2070	5.3364562812930671e-01	6.4688044882146678e-01	5.0043565838260418e-01	5.0000000000000000e-01	9.9999736808200657e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2943036111429042e-03	-1.8919970929435700e-02	-7.7814021390218164e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8176693125192825e-01
2071	5.3376062683673808e-01	6.4687827273013687e-01	5.0043556854587723e-01	5.0000000000000000e-01	9.9999739201796001e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2838470348542756e-03	-1.8923034528986096e-02	-7.8120962239856210e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8185879412213377e-01
2072	5.3387570744962431e-01	6.4687609435350812e-01	5.0043547827429025e-01	5.0000000000000000e-01	9.9999741588153179e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2733742011873557e-03	-1.8925914077894346e-02	-7.8428692107995084e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8197814103408722e-01
2073	5.3399097934743622e-01	6.4687391232929981e-01	5.0043538760756801e-01	5.0000000000000000e-01	9.9999743968227706e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2628806620923420e-03	-1.8928770908258404e-02	-7.8652180313246243e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8206059099494062e-01
2074	5.3410644164250698e-01	6.4687172642539137e-01	5.0043529643241147e-01	5.0000000000000000e-01	9.9999746342880425e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2523623060029425e-03	-1.8931730175579926e-02	-7.8965203154368017e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8219573704233849e-01
2075	5.3422175564628560e-01	6.4686954282910258e-01	5.0043520504325245e-01	5.0000000000000000e-01	9.9999748705117220e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2418499818094603e-03	-1.8934734620201805e-02	-7.9246767490964590e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8231261191638026e-01
2076	5.3433683599723736e-01	6.4686736371190590e-01	5.0043511347935898e-01	5.0000000000000000e-01	9.9999751052575314e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2313543637126655e-03	-1.8937710140441693e-02	-7.9573988772561400e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8242568202220052e-01
2077	5.3445168464531889e-01	6.4686518896097767e-01	5.0043502178908139e-01	5.0000000000000000e-01	9.9999753385366930e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2208751832428343e-03	-1.8940573648418026e-02	-7.9855878329687419e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8253325352365984e-01
2078	5.3456625169928884e-01	6.4686301828277304e-01	5.0043492988063487e-01	5.0000000000000000e-01	9.9999755703843185e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.2104110858026235e-03	-1.8943295265215786e-02	-8.0207597587974493e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8263874730472329e-01
2079	5.3468058277212549e-01	6.4686085161123008e-01	5.0043483781276765e-01	5.0000000000000000e-01	9.9999758007975348e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1999624172472231e-03	-1.8946201756202312e-02	-8.0507652077216709e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8273472462002868e-01
2080	5.3479477529617725e-01	6.4685868819218806e-01	5.0043474549775557e-01	5.0000000000000000e-01	9.9999760298814111e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1895245995464624e-03	-1.8949042588054528e-02	-8.0857247822937496e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8284680374318066e-01
2081	5.3490869915549411e-01	6.4685652858916920e-01	5.0043465297641543e-01	5.0000000000000000e-01	9.9999762575550466e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1791015014235057e-03	-1.8951977950376644e-02	-8.1193737104176631e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8293991565061907e-01
2082	5.3502247139840620e-01	6.4685437229779097e-01	5.0043456031200884e-01	5.0000000000000000e-01	9.9999764838802396e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1686904855760928e-03	-1.8954826653425381e-02	-8.1456420104300217e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8303599315363939e-01
2083	5.3513602633029222e-01	6.4685222005453957e-01	5.0043446750042453e-01	5.0000000000000000e-01	9.9999767087962788e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1582945396043858e-03	-1.8957626225070516e-02	-8.1751322647265678e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8314186289381049e-01
2084	5.3524938269401900e-01	6.4685007108553805e-01	5.0043437443791305e-01	5.0000000000000000e-01	9.9999769324123278e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1479088000258676e-03	-1.8960598603261141e-02	-8.2110115294126271e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8326955452153140e-01
2085	5.3536261424596887e-01	6.4684792437917726e-01	5.0043428114832045e-01	5.0000000000000000e-01	9.9999771548163130e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1375293023447807e-03	-1.8963470876078806e-02	-8.2409709351395036e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8338023069036544e-01
2086	5.3547570202499628e-01	6.4684577927775588e-01	5.0043418759791669e-01	5.0000000000000000e-01	9.9999773760654675e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1271534472648125e-03	-1.8966289085673240e-02	-8.2714224305762882e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8348028899022745e-01
2087	5.3558875354065094e-01	6.4684363534016076e-01	5.0043409379861481e-01	5.0000000000000000e-01	9.9999775961962722e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1167795649241570e-03	-1.8969097756678353e-02	-8.2991600677334695e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8357216339996935e-01
2088	5.3570168892474612e-01	6.4684149249856260e-01	5.0043399965118063e-01	5.0000000000000000e-01	9.9999778152531105e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.1064055773928219e-03	-1.8971993879510977e-02	-8.3354950145190891e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8369595485320078e-01
2089	5.3581461081193993e-01	6.4683934990654401e-01	5.0043390514599528e-01	5.0000000000000000e-01	9.9999780333175259e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.0960275927489991e-03	-1.8974641705636893e-02	-8.3693116383311728e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8381378558910241e-01
2090	5.3592746804497438e-01	6.4683720766498476e-01	5.0043381037112478e-01	5.0000000000000000e-01	9.9999782503487766e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.0856475047978922e-03	-1.8977246120365457e-02	-8.3957200609660805e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8390635128567989e-01
2091	5.3604033788724337e-01	6.4683506540820512e-01	5.0043371517783164e-01	5.0000000000000000e-01	9.9999784663884395e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.0752632785822549e-03	-1.8980971669904489e-02	-8.4343819899732064e-04	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8401447674504551e-01
